id,word,txt_file,index_of_word_in_txt_file,first_letter_uppercase,all_uppercase,word_len,part_of_upper_seq,pos_in_upper_seq,next_word_has_numerals,num_of_occurrences_of_word,word_only_contains_letters,previous_word_is_the,previous_word_is_from,previous_word_is_by,label
549,TOSHIBA,iset/84_B00JA03F5S.txt,0,True,True,7,True,1,True,1,True,False,False,False,True
550,Intel,iset/85_B00JXLGE6Q.txt,11,True,False,5,True,2,False,1,True,False,False,False,True
551,NVIDIA,iset/85_B00JXLGE6Q.txt,14,True,True,6,False,0,False,1,True,False,False,False,True
552,Apple,iset/88_B00LRZ7R6W.txt,0,True,False,5,True,1,False,1,True,False,False,False,True
553,Intel,iset/88_B00LRZ7R6W.txt,8,True,False,5,True,1,False,2,True,False,False,False,True
554,Intel,iset/88_B00LRZ7R6W.txt,22,True,False,5,True,1,False,2,True,False,False,False,True
555,Samsung,iset/89_B00M9K7L8S.txt,1,True,False,7,True,2,False,2,True,True,False,False,True
556,Google,iset/89_B00M9K7L8S.txt,29,True,False,6,False,0,False,5,True,False,False,False,True
557,Google,iset/89_B00M9K7L8S.txt,39,True,False,6,False,0,False,5,True,False,False,False,True
558,Google,iset/89_B00M9K7L8S.txt,78,True,False,6,True,1,False,5,True,True,False,False,True
559,Samsung,iset/89_B00M9K7L8S.txt,149,True,False,7,True,1,False,2,True,True,False,False,True
560,Google,iset/89_B00M9K7L8S.txt,223,True,False,6,False,0,False,5,True,False,False,False,True
561,Google,iset/89_B00M9K7L8S.txt,252,True,False,6,True,1,False,5,True,False,False,False,True
562,APPLE,iset/8_B004156MCU.txt,0,True,True,5,True,1,False,1,True,False,False,False,True
563,Intel,iset/8_B004156MCU.txt,9,True,False,5,True,2,False,1,True,False,False,False,True
564,ASUS,iset/90_B00N86KVW0.txt,2,True,True,4,True,1,True,1,True,False,False,False,True
565,Microsoft,iset/90_B00N86KVW0.txt,99,True,False,9,True,1,False,1,True,False,False,False,True
566,Samsung,iset/91_B00NJGRLUY.txt,64,True,False,7,True,1,False,3,True,True,False,False,True
567,Intel,iset/91_B00NJGRLUY.txt,78,True,False,5,True,1,False,3,True,False,False,False,True
568,Google,iset/91_B00NJGRLUY.txt,170,True,False,6,True,1,False,3,True,False,False,False,True
569,Samsung,iset/91_B00NJGRLUY.txt,222,True,False,7,True,1,False,3,True,True,False,False,True
570,Intel,iset/91_B00NJGRLUY.txt,236,True,False,5,True,1,False,3,True,False,False,False,True
571,Samsung,iset/91_B00NJGRLUY.txt,493,True,False,7,True,1,False,3,True,False,False,False,True
572,Google,iset/91_B00NJGRLUY.txt,665,True,False,6,True,1,False,3,True,False,False,False,True
573,Google,iset/91_B00NJGRLUY.txt,683,True,False,6,True,1,False,3,True,False,False,False,True
574,Apple,iset/93_B00NLLJ1CS.txt,2,True,False,5,True,3,False,1,True,False,False,False,True
575,Intel,iset/93_B00NLLJ1CS.txt,34,True,False,5,True,5,False,2,True,False,False,False,True
576,Intel,iset/93_B00NLLJ1CS.txt,44,True,False,5,True,2,False,2,True,False,False,False,True
577,Apple,iset/94_B00NTEENYI.txt,2,True,False,5,True,1,False,3,True,False,False,False,True
578,Apple,iset/94_B00NTEENYI.txt,40,True,False,5,True,1,False,3,True,False,False,False,True
579,Apple,iset/94_B00NTEENYI.txt,69,True,False,5,True,4,False,3,True,False,False,False,True
580,Intel,iset/94_B00NTEENYI.txt,76,True,False,5,True,1,False,1,True,False,False,False,True
581,NVIDIA,iset/94_B00NTEENYI.txt,91,True,True,6,True,3,False,1,True,False,False,False,True
582,Intel,iset/95_B00O5UY0DE.txt,56,True,False,5,True,2,False,1,True,False,False,False,True
583,NVIDIA,iset/95_B00O5UY0DE.txt,115,True,True,6,True,1,False,1,True,False,False,False,True
584,NVIDIA,iset/96_B00OBQ5YM8.txt,1,True,True,6,True,2,False,3,True,True,False,False,True
585,NVIDIA,iset/96_B00OBQ5YM8.txt,55,True,True,6,False,0,False,3,True,False,False,False,True
586,NVIDIA,iset/96_B00OBQ5YM8.txt,62,True,True,6,True,1,False,3,True,False,False,False,True
587,Intel,iset/98_B00OYMCI2S.txt,17,True,False,5,True,2,False,2,True,False,False,False,True
588,NVIDIA,iset/98_B00OYMCI2S.txt,119,True,True,6,True,1,False,1,True,False,False,False,True
589,Intel,iset/99_B00Q3YZMAA.txt,10,True,False,5,True,3,False,7,True,False,False,False,True
590,Intel,iset/99_B00Q3YZMAA.txt,22,True,False,5,True,2,False,7,True,False,False,False,True
591,Intel,iset/99_B00Q3YZMAA.txt,35,True,False,5,True,4,False,7,True,False,False,False,True
592,Intel,iset/99_B00Q3YZMAA.txt,58,True,False,5,True,12,False,7,True,False,False,False,True
593,Intel,iset/99_B00Q3YZMAA.txt,102,True,False,5,True,2,False,7,True,False,False,False,True
594,Intel,iset/99_B00Q3YZMAA.txt,117,True,False,5,True,3,False,7,True,False,False,False,True
595,Apple,iset/99_B00Q3YZMAA.txt,125,True,False,5,True,11,False,1,True,False,False,False,True
596,Intel,iset/99_B00Q3YZMAA.txt,136,True,False,5,True,1,False,7,True,False,False,False,True
597,APPLE,iset/9_B004158HZA.txt,0,True,True,5,True,1,False,1,True,False,False,False,True
598,Intel,iset/9_B004158HZA.txt,9,True,False,5,True,2,False,1,True,False,False,False,True
599,State,iset/100_B00QR59CPQ.txt,111,True,False,5,True,1,False,2,True,False,False,False,False
600,OS,iset/100_B00QR59CPQ.txt,40,True,True,2,True,1,False,1,True,False,False,False,False
601,Extreme,iset/100_B00QR59CPQ.txt,166,True,False,7,True,2,True,1,True,False,False,False,False
602,Firewire,iset/100_B00QR59CPQ.txt,173,True,False,8,False,0,True,1,True,False,False,False,False
603,Memory,iset/100_B00QR59CPQ.txt,12,True,False,6,True,2,False,1,True,False,False,False,False
604,Hardware,iset/100_B00QR59CPQ.txt,29,True,False,8,True,3,False,1,True,False,False,False,False
605,use,iset/100_B00QR59CPQ.txt,220,False,False,3,False,0,False,1,True,False,False,False,False
606,NEW,iset/100_B00QR59CPQ.txt,14,True,True,3,False,0,True,2,True,False,False,False,False
607,speakerKeyboard:&nbsp;,iset/101_B00QW08RB6.txt,117,False,False,22,False,0,False,1,False,False,False,False,False
608,USB,iset/101_B00QW08RB6.txt,137,True,True,3,True,3,True,1,True,False,False,False,False
609,Processor,iset/101_B00QW08RB6.txt,14,True,False,9,False,0,False,1,True,False,False,False,False
610,Wide,iset/101_B00QW08RB6.txt,133,True,False,4,True,4,True,1,True,False,False,False,False
611,Processor,iset/102_B00R8OQMUI.txt,10,True,False,9,False,0,False,1,True,False,False,False,False
612,The,iset/102_B00R8OQMUI.txt,0,True,False,3,True,1,False,1,True,False,False,False,False
613,with,iset/102_B00R8OQMUI.txt,6,False,False,4,False,0,False,2,True,False,False,False,False
614,friends,iset/102_B00R8OQMUI.txt,32,False,False,7,False,0,False,1,True,False,False,False,False
615,ATIV,iset/103_B00RBDB1U2.txt,2,True,True,4,True,3,False,1,True,False,False,False,False
616,connects,iset/103_B00RBDB1U2.txt,5,False,False,8,False,0,False,1,True,False,False,False,False
617,Made,iset/104_B00RBDB238.txt,123,True,False,4,False,0,False,1,True,False,False,False,False
618,Plus,iset/104_B00RBDB238.txt,53,True,False,4,False,0,False,2,True,False,False,False,False
619,monitor.,iset/104_B00RBDB238.txt,286,False,False,8,False,0,False,1,False,False,False,False,False
620,"use,",iset/104_B00RBDB238.txt,219,False,False,4,False,0,False,1,False,False,False,False,False
621,your,iset/104_B00RBDB238.txt,241,False,False,4,False,0,False,7,True,False,False,False,False
622,and,iset/104_B00RBDB238.txt,78,False,False,3,False,0,False,15,True,False,False,False,False
623,to,iset/104_B00RBDB238.txt,116,False,False,2,False,0,False,4,True,False,False,False,False
624,"Inside,",iset/104_B00RBDB238.txt,307,True,False,7,True,4,False,1,False,False,False,False,False
625,in,iset/104_B00RBDB238.txt,35,False,False,2,False,0,False,4,True,False,False,False,False
626,"Core,",iset/104_B00RBDB238.txt,309,True,False,5,True,6,False,1,False,False,False,False,False
627,Promotion~,iset/109_B00TBYYM46.txt,77,True,False,10,True,1,False,1,False,False,False,False,False
628,Hardware,iset/109_B00TBYYM46.txt,59,True,False,8,True,7,False,1,True,False,False,False,False
629,keys~,iset/109_B00TBYYM46.txt,14,False,False,5,False,0,False,1,False,False,False,False,False
630,Bluetooth,iset/109_B00TBYYM46.txt,40,True,False,9,False,0,True,1,True,False,False,False,False
631,x,iset/109_B00TBYYM46.txt,6,False,False,1,False,0,True,2,True,False,False,False,False
632,FHD,iset/109_B00TBYYM46.txt,95,True,True,3,False,0,True,1,True,False,False,False,False
633,Wireless,iset/109_B00TBYYM46.txt,23,True,False,8,True,2,True,1,True,False,False,False,False
634,Power,iset/109_B00TBYYM46.txt,42,True,False,5,True,1,True,1,True,False,False,False,False
635,Plus,iset/109_B00TBYYM46.txt,61,True,False,4,True,9,False,1,True,False,False,False,False
636,SATA,iset/109_B00TBYYM46.txt,30,True,True,4,False,0,True,1,True,False,False,False,False
637,Supply,iset/109_B00TBYYM46.txt,107,True,False,6,True,3,False,1,True,False,False,False,False
638,Year~,iset/109_B00TBYYM46.txt,57,True,False,5,True,5,False,2,False,False,False,False,False
639,new,iset/10_B0046R83L6.txt,16,False,False,3,False,0,False,1,True,False,False,False,False
640,HD,iset/10_B0046R83L6.txt,10,True,True,2,True,2,True,1,True,False,False,False,False
641,4,iset/10_B0046R83L6.txt,11,False,False,1,False,0,False,1,False,False,False,False,False
642,GHz,iset/10_B0046R83L6.txt,7,True,False,3,False,0,True,1,True,False,False,False,False
643,Full,iset/110_B00TI6TAHQ.txt,2,True,False,4,True,1,False,1,True,False,False,False,False
644,TB,iset/110_B00TI6TAHQ.txt,19,True,True,2,False,0,True,1,True,False,False,False,False
645,x,iset/111_B00TI6TASK.txt,8,False,False,1,False,0,True,1,True,False,False,False,False
646,3.6GHz/HM86/12,iset/111_B00TI6TASK.txt,12,False,False,14,False,0,False,1,False,False,False,False,False
647,1080)Graphics:,iset/112_B00U7P5ICS.txt,123,False,False,14,False,0,False,1,False,False,False,False,False
648,Mini,iset/112_B00U7P5ICS.txt,142,True,False,4,True,1,False,1,True,False,False,False,False
649,Core,iset/113_B00VRKV7I6.txt,7,True,False,4,False,0,True,1,True,False,False,False,False
650,Glare,iset/113_B00VRKV7I6.txt,4,True,False,5,True,3,True,1,True,False,False,False,False
651,X,iset/114_B00W2IGP6Q.txt,81,True,True,1,True,4,True,1,True,False,False,False,False
652,SSDUSB,iset/114_B00W2IGP6Q.txt,36,True,True,6,True,2,False,1,True,False,False,False,False
653,Card,iset/114_B00W2IGP6Q.txt,43,True,False,4,True,4,False,1,True,False,False,False,False
654,No:,iset/114_B00W2IGP6Q.txt,61,True,False,3,True,3,True,1,False,False,False,False,False
655,"Notebook,",iset/115_B00WENH3BU.txt,18,True,False,9,True,1,True,1,False,False,False,False,False
656,"USB3.0,",iset/115_B00WENH3BU.txt,15,True,True,7,True,3,False,1,False,False,False,False,False
657,Core,iset/115_B00WENH3BU.txt,4,True,False,4,True,2,True,1,True,False,False,False,False
658,PE60,iset/115_B00WENH3BU.txt,19,True,True,4,True,2,True,1,False,False,False,False,False
659,HD,iset/116_B00WENH3ZG.txt,76,True,True,2,True,1,False,2,True,False,False,False,False
660,x,iset/116_B00WENH3ZG.txt,60,False,False,1,False,0,True,3,True,False,False,False,False
661,BT,iset/116_B00WENH3ZG.txt,45,True,True,2,False,0,True,1,True,False,False,False,False
662,HDMI,iset/116_B00WENH3ZG.txt,49,True,True,4,False,0,True,1,True,False,False,False,False
663,you,iset/117_B00WND5ETY.txt,80,False,False,3,False,0,False,4,True,False,False,False,False
664,and,iset/117_B00WND5ETY.txt,221,False,False,3,False,0,False,17,True,False,False,False,False
665,and,iset/117_B00WND5ETY.txt,125,False,False,3,False,0,False,17,True,False,False,False,False
666,but,iset/117_B00WND5ETY.txt,41,False,False,3,False,0,False,1,True,False,False,False,False
667,our,iset/117_B00WND5ETY.txt,301,False,False,3,False,0,False,1,True,False,False,False,False
668,Enjoy,iset/117_B00WND5ETY.txt,100,True,False,5,True,1,False,1,True,False,False,False,False
669,256,iset/118_B00XCX3O8W.txt,139,False,False,3,False,0,False,1,False,False,False,False,False
670,GeForce,iset/118_B00XCX3O8W.txt,123,True,False,7,True,2,True,2,True,False,False,False,False
671,that,iset/118_B00XCX3O8W.txt,198,False,False,4,False,0,False,1,True,False,False,False,False
672,silicon,iset/118_B00XCX3O8W.txt,73,False,False,7,False,0,False,1,True,False,False,False,False
673,and,iset/118_B00XCX3O8W.txt,194,False,False,3,False,0,False,3,True,False,False,False,False
674,GB,iset/118_B00XCX3O8W.txt,102,True,True,2,False,0,False,3,True,False,False,False,False
675,GHz,iset/118_B00XCX3O8W.txt,58,True,False,3,True,1,False,1,True,False,False,False,False
676,MB,iset/118_B00XCX3O8W.txt,140,True,True,2,False,0,False,3,True,False,False,False,False
677,SSHD,iset/118_B00XCX3O8W.txt,13,True,True,4,False,0,False,2,True,False,False,False,False
678,Hardware,iset/118_B00XCX3O8W.txt,25,True,False,8,True,3,False,1,True,False,False,False,False
679,powerful,iset/11_B004B57XTG.txt,63,False,False,8,False,0,False,1,True,False,False,False,False
680,The,iset/11_B004B57XTG.txt,139,True,False,3,True,1,False,4,True,False,False,False,False
681,power,iset/11_B004B57XTG.txt,56,False,False,5,False,0,False,1,True,False,False,False,False
682,lid,iset/11_B004B57XTG.txt,199,False,False,3,False,0,False,1,True,True,False,False,False
683,accentuated,iset/11_B004B57XTG.txt,92,False,False,11,False,0,False,1,True,False,False,False,False
684,A,iset/11_B004B57XTG.txt,49,True,True,1,False,0,False,1,True,False,False,False,False
685,or,iset/120_B00XM0DY7G.txt,297,False,False,2,False,0,False,2,True,False,False,False,False
686,what's,iset/120_B00XM0DY7G.txt,250,False,False,6,False,0,False,1,False,False,False,False,False
687,fastest,iset/124_B00YHU62KG.txt,219,False,False,7,False,0,False,1,True,False,False,False,False
688,Explore,iset/124_B00YHU62KG.txt,21,True,False,7,False,0,False,1,True,False,False,False,False
689,extraordinary,iset/124_B00YHU62KG.txt,41,False,False,13,False,0,False,1,True,False,False,False,False
690,allow,iset/124_B00YHU62KG.txt,165,False,False,5,False,0,False,1,True,False,False,False,False
691,GDDR5,iset/124_B00YHU62KG.txt,126,True,True,5,False,0,False,1,False,False,False,False,False
692,an,iset/124_B00YHU62KG.txt,186,False,False,2,False,0,False,4,True,False,False,False,False
693,ROG,iset/124_B00YHU62KG.txt,246,True,True,3,True,2,False,1,True,False,False,False,False
694,you,iset/124_B00YHU62KG.txt,166,False,False,3,False,0,False,5,True,False,False,False,False
695,and,iset/124_B00YHU62KG.txt,244,False,False,3,False,0,False,10,True,False,False,False,False
696,function.,iset/124_B00YHU62KG.txt,37,False,False,9,False,0,False,1,False,False,False,False,False
697,Core,iset/124_B00YHU62KG.txt,16,True,False,4,True,3,True,1,True,False,False,False,False
698,of,iset/124_B00YHU62KG.txt,257,False,False,2,False,0,False,2,True,False,False,False,False
699,Killer,iset/125_B00YPBWWO2.txt,38,True,False,6,True,1,False,2,True,False,False,False,False
700,Tech,iset/125_B00YPBWWO2.txt,70,True,False,4,True,4,False,1,True,False,False,False,False
701,15.6-Inch,iset/126_B00YPBWWW4.txt,5,False,False,9,False,0,False,1,False,False,False,False,False
702,GHOST,iset/126_B00YPBWWW4.txt,2,True,True,5,True,3,False,1,True,False,False,False,False
703,Gaming,iset/126_B00YPBWWW4.txt,23,True,False,6,True,1,False,1,True,False,False,False,False
704,Aluminum,iset/126_B00YPBWWW4.txt,25,True,False,8,True,3,False,1,True,False,False,False,False
705,"8.1,",iset/126_B00YPBWWW4.txt,22,False,False,4,False,0,False,1,False,False,False,False,False
706,with,iset/126_B00YPBWWW4.txt,28,False,False,4,False,0,False,1,True,False,False,False,False
707,HDD;,iset/127_B00YPCA7DE.txt,12,True,True,4,True,2,False,1,False,False,False,False,False
708,GB,iset/127_B00YPCA7DE.txt,8,True,True,2,True,1,True,1,True,False,False,False,False
709,Windows,iset/128_B00YQNSEQ4.txt,20,True,False,7,False,0,True,1,True,False,False,False,False
710,GTX965M/,iset/128_B00YQNSEQ4.txt,15,True,True,8,True,3,True,1,False,False,False,False,False
711,inch,iset/128_B00YQNSEQ4.txt,4,False,False,4,False,0,True,1,True,False,False,False,False
712,(7200RPM)/,iset/128_B00YQNSEQ4.txt,19,False,True,10,False,0,False,1,False,False,False,False,False
713,128GB,iset/128_B00YQNSEQ4.txt,16,False,True,5,False,0,False,1,False,False,False,False,False
714,Core,iset/128_B00YQNSEQ4.txt,8,True,False,4,True,2,True,1,True,False,False,False,False
715,Core,iset/12_B004FENLD0.txt,30,True,False,4,True,2,True,1,True,False,False,False,False
716,microphone,iset/12_B004FENLD0.txt,96,False,False,10,False,0,False,1,True,False,False,False,False
717,It,iset/12_B004FENLD0.txt,15,True,False,2,False,0,False,1,True,False,False,False,False
718,and,iset/12_B004FENLD0.txt,34,False,False,3,False,0,False,6,True,False,False,False,False
719,GeForce,iset/12_B004FENLD0.txt,98,True,False,7,True,2,True,1,True,False,False,False,False
720,Duo,iset/12_B004FENLD0.txt,32,True,False,3,False,0,False,1,True,False,False,False,False
721,graphics.,iset/12_B004FENLD0.txt,36,False,False,9,False,0,False,1,False,False,False,False,False
722,and,iset/12_B004FENLD0.txt,111,False,False,3,False,0,False,6,True,False,False,False,False
723,Speakers,iset/130_B00YWCC65E.txt,53,True,False,8,True,6,False,1,True,False,False,False,False
724,Limited,iset/130_B00YWCC65E.txt,85,True,False,7,True,1,False,1,True,False,False,False,False
725,Gigabit,iset/130_B00YWCC65E.txt,55,True,False,7,True,8,False,1,True,False,False,False,False
726,10.9,iset/130_B00YWCC65E.txt,11,False,False,4,False,0,False,1,False,False,False,False,False
727,DDR3-1066,iset/130_B00YWCC65E.txt,24,True,True,9,True,2,False,1,False,False,False,False,False
728,MagSafe,iset/130_B00YWCC65E.txt,80,True,False,7,True,4,False,1,True,False,False,False,False
729,Core,iset/130_B00YWCC65E.txt,15,True,False,4,True,4,True,1,True,False,False,False,False
730,Included,iset/130_B00YWCC65E.txt,78,True,False,8,True,2,False,1,True,False,False,False,False
731,AirPort,iset/131_B00ZAQBLTS.txt,35,True,False,7,True,1,False,1,True,False,False,False,False
732,the,iset/131_B00ZAQBLTS.txt,45,False,False,3,False,0,False,8,True,False,False,False,False
733,RAM,iset/133_B014LV732Q.txt,15,True,True,3,False,0,False,1,True,False,False,False,False
734,15.6-inch,iset/133_B014LV732Q.txt,20,False,False,9,False,0,False,1,False,False,False,False,False
735,GHz,iset/133_B014LV732Q.txt,10,True,False,3,True,1,False,1,True,False,False,False,False
736,i3-5015U,iset/133_B014LV732Q.txt,8,False,False,8,False,0,True,1,False,False,False,False,False
737,/,iset/134_B014QSTWKK.txt,16,False,False,1,False,0,False,5,False,False,False,False,False
738,1TB,iset/134_B014QSTWKK.txt,14,False,True,3,False,0,False,1,False,False,False,False,False
739,Gaming,iset/134_B014QSTWKK.txt,23,True,False,6,True,1,False,1,True,False,False,False,False
740,Core,iset/134_B014QSTWKK.txt,7,True,False,4,True,2,True,1,True,False,False,False,False
741,HDD,iset/134_B014QSTWKK.txt,15,True,True,3,False,0,False,1,True,False,False,False,False
742,GE72,iset/134_B014QSTWKK.txt,1,True,True,4,True,2,False,1,False,False,False,False,False
743,HD,iset/135_B0150PK3FQ.txt,2,True,True,2,True,2,False,1,True,False,False,False,False
744,GeForce,iset/135_B0150PK3FQ.txt,11,True,False,7,True,2,True,1,True,False,False,False,False
745,SSD.,iset/136_B0150PLJBS.txt,159,True,True,4,True,2,False,1,False,False,False,False,False
746,reduces,iset/136_B0150PLJBS.txt,291,False,False,7,False,0,False,1,True,False,False,False,False
747,BOOST,iset/136_B0150PLJBS.txt,257,True,True,5,True,5,True,1,True,False,False,False,False
748,GENERATION,iset/136_B0150PLJBS.txt,2,True,True,10,True,1,False,1,True,False,False,False,False
749,TO,iset/136_B0150PLJBS.txt,572,True,True,2,True,8,False,1,True,False,False,False,False
750,view,iset/136_B0150PLJBS.txt,235,False,False,4,False,0,False,1,True,False,False,False,False
751,3.,iset/136_B0150PLJBS.txt,276,False,False,2,False,0,False,1,False,False,False,False,False
752,SOUND,iset/136_B0150PLJBS.txt,353,True,True,5,True,4,False,1,True,False,False,False,False
753,HM170,iset/137_B0150PLQFM.txt,14,True,True,5,True,1,False,1,False,False,False,False,False
754,Memory,iset/137_B0150PLQFM.txt,27,True,False,6,True,3,True,1,True,False,False,False,False
755,with,iset/137_B0150PLQFM.txt,60,False,False,4,False,0,False,1,True,False,False,False,False
756,woofer,iset/137_B0150PLQFM.txt,73,False,False,6,False,0,True,1,True,False,False,False,False
757,heat,iset/138_B0150PLVAC.txt,384,False,False,4,False,0,False,4,True,False,False,False,False
758,with,iset/138_B0150PLVAC.txt,185,False,False,4,False,0,False,26,True,False,False,False,False
759,Reaching,iset/138_B0150PLVAC.txt,150,True,False,8,False,0,False,1,True,False,False,False,False
760,and,iset/138_B0150PLVAC.txt,718,False,False,3,False,0,False,31,True,False,False,False,False
761,incredibly,iset/138_B0150PLVAC.txt,537,False,False,10,False,0,False,1,True,False,False,False,False
762,streaming,iset/138_B0150PLVAC.txt,755,False,False,9,False,0,False,1,True,False,False,False,False
763,DoubleShot,iset/138_B0150PLVAC.txt,682,True,False,10,True,2,False,1,True,False,False,False,False
764,SKILLS,iset/138_B0150PLVAC.txt,705,True,True,6,True,4,False,1,True,False,False,False,False
765,AND,iset/138_B0150PLVAC.txt,57,True,True,3,True,2,False,1,True,False,False,False,False
766,fit,iset/138_B0150PLVAC.txt,478,False,False,3,False,0,False,1,True,False,False,False,False
767,Wireless,iset/138_B0150PLVAC.txt,694,True,False,8,True,2,False,1,True,False,False,False,False
768,the,iset/138_B0150PLVAC.txt,113,False,False,3,False,0,False,41,True,False,False,False,False
769,K,iset/138_B0150PLVAC.txt,115,True,True,1,True,2,False,2,True,False,False,False,False
770,POWERFULThe,iset/138_B0150PLVAC.txt,135,True,False,11,True,2,False,1,True,False,False,False,False
771,using,iset/138_B0150PLVAC.txt,416,False,False,5,False,0,False,1,True,False,False,False,False
772,GeForce,iset/138_B0150PLVAC.txt,137,True,False,7,True,4,False,2,True,False,False,False,False
773,Adapter,iset/13_B004FJMS48.txt,62,True,False,7,True,3,False,1,True,False,False,False,False
774,Power,iset/13_B004FJMS48.txt,61,True,False,5,True,2,False,1,True,False,False,False,False
775,replace,iset/140_B01606M7VM.txt,9,False,False,7,False,0,False,1,True,False,False,False,False
776,M,iset/140_B01606M7VM.txt,18,True,True,1,True,4,False,1,True,False,False,False,False
777,Surface,iset/140_B01606M7VM.txt,1,True,False,7,True,2,False,2,True,False,False,False,False
778,memory,iset/140_B01606M7VM.txt,22,False,False,6,False,0,False,1,True,False,False,False,False
779,your,iset/142_B016C0YL88.txt,65,False,False,4,False,0,False,4,True,False,False,False,False
780,when,iset/142_B016C0YL88.txt,25,False,False,4,False,0,False,1,True,False,False,False,False
781,generation,iset/142_B016C0YL88.txt,30,False,False,10,False,0,False,1,True,False,False,False,False
782,with,iset/142_B016C0YL88.txt,79,False,False,4,False,0,False,5,True,False,False,False,False
783,Touch,iset/143_B016E80MWC.txt,77,True,False,5,True,2,False,1,True,False,False,False,False
784,Wide,iset/143_B016E80MWC.txt,6,True,False,4,True,4,False,1,True,False,False,False,False
785,Quadro,iset/143_B016E80MWC.txt,16,True,False,6,True,3,True,1,True,False,False,False,False
786,CM236,iset/143_B016E80MWC.txt,14,True,True,5,True,1,False,1,False,False,False,False,False
787,Tech,iset/143_B016E80MWC.txt,79,True,False,4,True,4,False,1,True,False,False,False,False
788,16GB,iset/143_B016E80MWC.txt,23,False,True,4,False,0,True,1,False,False,False,False,False
789,Quadro,iset/144_B016E8212Q.txt,16,True,False,6,True,3,True,1,True,False,False,False,False
790,Thunderbolt,iset/144_B016E8212Q.txt,63,True,False,11,True,1,False,1,True,False,False,False,False
791,8260,iset/144_B016E8212Q.txt,47,False,False,4,False,0,False,1,False,False,False,False,False
792,Black,iset/144_B016E8212Q.txt,1,True,False,5,True,2,True,1,True,False,False,False,False
793,CM236,iset/144_B016E8212Q.txt,14,True,True,5,True,1,False,1,False,False,False,False,False
794,Killer,iset/144_B016E8212Q.txt,42,True,False,6,True,5,False,1,True,False,False,False,False
795,FHD,iset/144_B016E8212Q.txt,88,True,True,3,False,0,False,2,True,False,False,False,False
796,backlight,iset/144_B016E8212Q.txt,70,False,False,9,False,0,False,1,True,False,False,False,False
797,PC,iset/145_B016LGINBO.txt,5,True,True,2,True,2,False,1,True,False,False,False,False
798,Wireless,iset/145_B016LGINBO.txt,11,True,False,8,True,1,False,1,True,False,False,False,False
799,Core,iset/145_B016LGINBO.txt,15,True,False,4,True,2,True,1,True,False,False,False,False
800,Dual-core,iset/145_B016LGINBO.txt,18,True,False,9,False,0,True,1,False,False,False,False,False
801,"ENGLISH,CANADIAN",iset/146_B016N5S3QI.txt,8,True,True,16,True,2,False,1,False,False,False,False,False
802,3,iset/146_B016N5S3QI.txt,2,False,False,1,False,0,False,1,False,False,False,False,False
803,3G,iset/148_B016RH8NL2.txt,5,False,True,2,False,0,False,1,False,False,False,False,False
804,Chromebook,iset/148_B016RH8NL2.txt,3,True,False,10,True,4,False,1,True,False,False,False,False
805,OS,iset/148_B016RH8NL2.txt,18,True,True,2,True,2,False,1,True,False,False,False,False
806,Silver.,iset/148_B016RH8NL2.txt,20,True,False,7,True,4,False,1,False,False,False,False,False
807,ports,iset/14_B004IGPWWI.txt,125,False,False,5,False,0,False,1,True,False,False,False,False
808,*,iset/14_B004IGPWWI.txt,63,False,False,1,False,0,False,17,False,False,False,False,False
809,plus,iset/14_B004IGPWWI.txt,21,False,False,4,False,0,False,1,True,False,False,False,False
810,6,iset/14_B004IGPWWI.txt,38,False,False,1,False,0,False,1,False,False,False,False,False
811,productivity,iset/14_B004IGPWWI.txt,20,False,False,12,False,0,False,1,True,False,False,False,False
812,stereo,iset/14_B004IGPWWI.txt,158,False,False,6,False,0,False,1,True,False,False,False,False
813,PC,iset/150_B017VXJB9E.txt,69,True,True,2,False,0,False,3,True,False,False,False,False
814,-,iset/150_B017VXJB9E.txt,139,False,False,1,False,0,False,8,False,False,False,False,False
815,are,iset/150_B017VXJB9E.txt,251,False,False,3,False,0,False,1,True,False,False,False,False
816,Last,iset/150_B017VXJB9E.txt,86,True,False,4,False,0,False,1,True,False,False,False,False
817,"Home,",iset/150_B017VXJB9E.txt,13,True,False,5,False,0,True,1,False,False,False,False,False
818,Quad-Core,iset/150_B017VXJB9E.txt,7,True,False,9,True,2,True,1,False,False,False,False,False
819,easily,iset/150_B017VXJB9E.txt,186,False,False,6,False,0,False,1,True,False,False,False,False
820,with,iset/150_B017VXJB9E.txt,5,False,False,4,False,0,False,9,True,False,False,False,False
821,Tablet,iset/151_B0193SG91S.txt,4,True,False,6,True,1,False,1,True,False,False,False,False
822,SU9-00001,iset/151_B0193SG91S.txt,19,True,True,9,True,2,True,1,False,False,False,False,False
823,Surface,iset/151_B0193SG91S.txt,1,True,False,7,True,2,False,1,True,False,False,False,False
824,Silver,iset/151_B0193SG91S.txt,18,True,False,6,True,1,True,1,True,False,False,False,False
825,Red,iset/152_B01974IDWQ.txt,72,True,False,3,True,6,False,1,True,False,False,False,False
826,Tech,iset/152_B01974IDWQ.txt,83,True,False,4,True,2,False,1,True,False,False,False,False
827,GB,iset/154_B019B2AX1I.txt,24,True,True,2,True,1,False,2,True,False,False,False,False
828,hinge,iset/154_B019B2AX1I.txt,68,False,False,5,False,0,False,2,True,False,False,False,False
829,the,iset/154_B019B2AX1I.txt,136,False,False,3,False,0,False,4,True,False,False,False,False
