9SIA1K643P1589,23H-000F-00007,2/28/2017 1:13:15 PM,Patrick M.,Doesn't Work in Linux,1, None, Not supported,,None,None
9SIA4RE4XA9790,29-102-178,7/13/2006 7:50:28 AM,Anonymous,Poor man's sound card,4, 24 bit audio support 7.1 and EAX.," S-FI not X-FI, lack of a box and instructional manual by newegg. (Which resulted in complicated installation and device configuration). unclear audio jack input."," It's a good sound card for the price, makes the gaming and entertainment experience a lot better.",0,1
9SIA4RE4XA9790,29-102-178,7/11/2006 10:45:34 PM,Anonymous,Great Card,5," Great card, blows on board sound away, so many different sounds and frequencies, even on low grade speakers the difference is shocking. Improves performance from on board sound too, highly reccommended!"," Had trouble installing the software at first, took about 3 uninstalls and reinstalls before I got it to work, after that, no problems, great sound.",,1,1
9SIA4RE4XA9790,29-102-178,7/10/2006 11:14:28 AM,Nicholas T.,Great,5, Sounds awesome paired with good speakers.," Went mute once or twice while playing CoD2, but a quick exit and rejoining of the game fixes it."," Creative rocks, Newegg rocks.",1,1
9SIA4RE4XA9790,29-102-178,7/10/2006 10:10:27 AM,Anonymous,Best card for your Buck!!!,5, Has everything that you'll ever need....high quality audio...you'll never find another card with this much quality for what you paid for it!, none at all...,,None,None
N82E16829102049,29-102-049,1/29/2013 10:54:24 AM,Richard W.,Audio upgrade for certain,5," I can only liken this upgrade over the built in Realtek ALC892 sound as the difference between a good solid FM radio and a separate component receiver. Teamed with a set of Logitech Z623 spoeakers, this makes a solid combo sound wise. The increase in sound stage depth, clarity, instrument separation and quality is noticeable. Headphone hookup is very nicely done and accepts a full size headphone jack, has a built in stereo microphone. Volume knob is large and easy to use. Have not used the built in stereo microphone as yet."," A minor caveat regarding the software, not a glitch... when having headphones plugged into the accessory headphone you must switch between speakers and headphones via the Speakers/Headphones tabnone a", Intel Core i7-3770 Ivy Bridge 3.4GHzMSI Z77A-G45 LGA 1155 Intel Z77G.SKILL Ripjaws X Series 16GB (2 x 8GB)MSI N560GTX Twin Frozr II/OCSanDisk Extreme 240GB SSD (boot drive)WD Caviar Black 2TB (Storage drive)WD Green 1.5 TB (Backups)ASUS DRW-24B1ST SATA DVDRosewill CAPSTONE 650W Modular PSUSound Blaster ZxRosewill BLACKHAWK Gaming ATX Mid TowerLogitech Z623 200 w 2.1 Speakers,0,1
N82E16829102049,29-102-049,1/25/2013 10:13:39 AM,Kim W.,Feature rich audio,5, -Crystal clear sound-Easy installation-Feature rich control program-Simultaneous audio output to analog and toslink-Flawless Dolby digital live and DTS connect encoding-Great noise cancelling mic, None so far," I've been using the onboard HD audio which is Realtek ALC889 chip. Works ok except I cannot get games to output 5.1 audio through toslink. It only works in media players because codec can be set to send out Dolby/DTS directly. Games however do not encode their audio internally so my only option is to connect through analog, and thats where the ALC889 shows it's weakness. It has some strange delay in the 2 rear channels when you rotate yourself in the game.I used to own an Audigy 2 and I love their sound quality, but it didn't have toslink. I really want to have toslink hooked up to my receiver so I started looking at new sound cards. I don't wanna pay more than 150 bucks and this card is the only one that is priced under 150 with all the features I want ( 5.1 + toslink + dolby digital live / DTS connect )I'm glad I picked up this card because not only I can get perfect positional audio through realtime Dolby / DTS encoding, it also simultaneously output audio in both analog and digital, which ALC889 fails to do. I have my computer hooked up to both monitor and home theater and I switch between the 2 often. I'm tired of having to switch audio output whenever I want to play games on TV <-> go back to work desk. The feature it provides in the audio control panel is far superior to what ALC889 provides, and audio quality is top notch. Mic is also crystal clear, and driver is very good at noise cancellation. A lot of people says Creative messed up their Recon3D series, but they definitely nailed this one.",1,1
N82E16829102049,29-102-049,1/24/2013 2:25:15 AM,RYAN G.,Great upgrade,5, Great software. Great hardware. I can hearsay huge difference from my old onboard sound to this. I have not tried digital out but I did try the analog outputs with 5.1 Logitech surround speakers. The best features are in the software., I really wanted this card for gaming using the scout mode but I found the regular surround option to be better. Using scout mode really degraded sound and seemed to have only increased the mid and high ranges. Not deducting an egg because it probably does enhance footsteps and other tells in other fps like CS., If you have a good sound system or good headphones then get this card you won't regret it.,1,1
N82E16829102049,29-102-049,1/24/2013 1:01:13 AM,Anthony J.,Creative is finally moving up their game...,5," This is one of Creatives best sound cards. The design is great. Has a ""red"" LED glow in your case and easy to install on Windows 7 and 8.  I had no problems and never used the drivers in the box.  I went straight to their website and downloaded it.  Surprisely no ""blotware"". It was a clean install and straight forward.The sound on it blew me away. I could not believe how good its sounds over the X-Fi and Audigy.The control knob is high grade quality and used a headset with them.  It sounded amazing!", The mic on the control knob is not the best :(  I would not recommend for voice chat.," Creative Labs is making a comeback with Z series card. I heard the ZxR is best one for audio lovers but for gamers, this one is great.",4,6
N82E16829102049,29-102-049,1/23/2013 9:01:16 PM,Richard M.,  super sound card,5," 1) I always pay to have someone install my hardware.  With this card, even I was able to install in about 10 minutes very easily.2) the card makes a noticeable difference.  This card clearly beats my Maximus v extreme motherboard sound.3) the software is far easier to use than what comes with windows.  It's just awesome to use. 4) the extra unit which comes with the card is awesome.  I love extra little gadgets.", None., This card is pure win.  I'm glad I didn't listen to those people who said only audiophiles would notice a difference between this card and on board sound.  This is a must buy for all my computers now.,0,2
N82E16829102049,29-102-049,1/19/2013 10:37:54 AM,Daniel G.,Amazing,5, Went from on board audio to this and all i can say is i wish i would have bought this sooner. From gaming to music this card will make a major difference., None, Windows 8 x64,0,2
9SIA4RE4XA9790,29-102-178,7/9/2006 3:51:08 PM,Krisotpher C.,Soundblaster,5," Great Sound, tested on my 	 Logitech Z-5300 280 watts 5.1 Speakers.  Movies sound like a theatre.  Games like HL2, COD2, BF2 are an entirely new experience.  Easy Setup/install.  Drivers were easy to find.  No conflicts with my Nvidia onboard 5.1 surround sound.  BTW the difference is noticable, in favor of Soundblaster of course."," Noticable increase in CPU cycles while playing games, probably due to upping the audio settings of my games, but could be due to the card.", No need for ultra expensive surround cards.  This does the job and then some.,None,None
9SIA4RE4XA9790,29-102-178,7/6/2006 1:47:52 PM,Anonymous,"Good Quality, Cheap, looks cool",5," For the price is unbeatable, paired mine with 5300e and now im bumping really hard, great for games, music (the effects for music are sweet),just a good all around soundcard.", lots of useless software in my opinion. remember to get lates drivers.," people on a budget heres your solid performer, oh and get some decent speakers.",None,None
9SIA4RE4XA9790,29-102-178,7/6/2006 12:53:36 PM,Christine T.,seriously sexy,4," great card, gorgeous sound, completely customizable and adjustable...professionals can record albums on cards like this."," The software is a bit hefty for what i need, but they have an amazing media library that you can use to unload and download on your Mp3 player.", sexy,None,None
9SIA4RE4XA9790,29-102-178,7/4/2006 10:12:44 PM,Eric A.,Creative does it again,5," Just uninstall your old sound card drivers through your control panel, (turn off your computer lol) throw this baby in, install the creative drivers... AND GO!Some people arent pleased with the drivers but i find them to be very good especially when your setting up a home theater or surround sound setup. It has the 3 analog and digital jacks in the back (as well as a firewire... which i wont ever use but a cool feature). So its your choice, i bought a 5.1 speaker setup with a monster digital coaxil audio cable and am ROCKIN!"," Couldnt find the products serial number so i couldnt register it.. Maybe im just blind, or its on the box which isnt shipped to you. Thus, i dont think you can apply for any help from creative as far as troubleshooting or repair/replacement is concerned. If your really concerned get neweggs replacement plan when you buy it. Dont REALLY need it though, ive never had an issue with creatives hardware."," If you know about computer hardware you dont really need my review cus you already know creative is the best in the field. Hopefully this puts a stressed shoppers mind to rest. I know the feeling, it took me about 2 weeks of research to finally decide on my speakers lol.",None,None
9SIA4RE4XA9790,29-102-178,6/28/2006 9:41:48 AM,Anonymous,Good audio card,4," Very good audio quality and featurs, especially vs ""onboard"" mobo audio. If your mobo doesn't have IEEE 1394 support, this card gives it to you."," Just one: Doesn't support industry standard front panel headphone/mic connector.  If it did, I'd have given this card 5 stars."," Shame on Creative Labs for not supporting the standard front panel headphone/mic connector. There is a 10-pin (white) connector on the card that outputs analog headphone/mic signals. You can find info on the web as to the pin-out function and even a ""parts list"" to contruct your own adaptor. Also, latest edition of MaximumPC has project guide to build one.If you're an experienced solder jockey like myself, you can get the front panel audio/mic (one or both) going with materials on hand in 30 minutes or less. I did. NOTE* Not recommended for the inexperienced or unsure. At the least, modding will void your sound cards warranty, at the worst, a mis-step could fry your new card.",1,1
9SIA4RE4XA9790,29-102-178,6/27/2006 7:30:47 PM,James L.,,2, Sounds Great (music and games)," Repeatedly crashed my computer for months until I realized this card (with my set-up) could not handle full hardware acceleration.  I turned it down to minimum hardware acceleration and it finally works, flawlessly."," Yea, well... It sounds great.",2,2
9SIA4RE4XA9790,29-102-178,6/27/2006 4:43:55 PM,Anonymous,X-Fi who?,5," I looked at the X-Fi for my newest build, but went against it in the end and I am glad I did. Great card, great sound, great drivers. Everything is great!"," The software that comes with the card is the worst and its not just this card, every time I have bought a creative product the software makes me want to pull my hair out.Dont get me wrong, the drivers are the best.", Best Buy!,1,2
9SIA4RE4XA9790,29-102-178,6/26/2006 10:46:15 AM,Michael G.,Great card !!,5, This card is great.great drivers and great sound quality, none,,None,None
9SIA4RE4XA9790,29-102-178,6/25/2006 7:48:38 AM,John B.,Not for cases with analog ports on the front,4," As would be expected, games that utilize EAX or Sound Blaster Advanced HD sound great with this card, and the price is very nice as well."," This card is NOT for those who want to utilize analog connectors on the front of their PC.  In order to force you to pay three times as much (or more), analog connections are only available through a 10-pin mini-Molex connection to which the Audigy Pro's 5-1/4"" I/O hub connects.  Because the connections are the mini-Molex design, you can't splice a standard, CD audio cable -- the pin slots on the cable are too wide and too far apart. There are documents on the web for which pin does what, but I was extremely disappointed by this blatant marketing strategy of Creative Labs.  You can't even buy an adapter from Creative Labs!  Supposedly Dell has an OEM part that can do this, but I was unable to locate it.",,None,None
9SIA4RE4XA9790,29-102-178,6/24/2006 4:34:52 PM,Anonymous,Good Card,5," I got this card because my Creative Sound Blaster Live! was severely skipping while playing HL2: Episode 1.  This card really makes a difference! Fixed the skipping problems, improved my speaker sound, and increased my frame rates for Oblivion, FEAR, and HL2: Episode 1.  I was thinking of buying the X-Fi, but since this is for my AGP rig with very limited upgrade path, I decided to buy this card and I couldn't be happier."," The installation CD is full of stuff you don't need.  As suggested by other reviewers, I downloaded the latest driver from the Creative website and bypassed the installation CD altogether."," My computer that needs to last me until Windows Vista, DirectX 10 and AM2 vs Intel Conroe battle plays out (price to performance ratio):Intel P4 3.4 ghzAsus P4P800-VM1 GB Corsair XMS250 WD Sata DriveBFG 7800GSCreative Audigy 2ZSAntec True Power 550watt",2,2
9SIA4RE4XA9790,29-102-178,6/23/2006 8:46:06 PM,Travis K.,,5," Great product.  My 5.1 speakers aren't the greatest out there, but this product really improved the quality and performance of my speakers.", I didn't buy it sooner.,,None,None
9SIA4RE4XA9790,29-102-178,6/19/2006 12:28:03 PM,Jared M.,,5," Good drivers, great sound, good hardware gpu.", None,,None,None
9SIA4RE4XA9790,29-102-178,6/19/2006 10:56:03 AM,Randy M.,Great Card -- A Real Value for the Price!,5," Easy installation and setup.  (TIP: use the drivers from Creative's site, not those on the included CD.) The surround sound is absolutely incredible."," It's a great sounding card, no complaints at all!  I'm not crazy about that little sticker that color-codes the jacks (why can't they just color code them?), but other than that...."," This is my third Creative card, and they have all treated me right. Of course, I've never had to use their customer service - which, I understand, has really gone",None,None
9SIA4RE4XA9790,29-102-178,6/19/2006 4:37:11 AM,Brian L.,Great Upgrade,5," Great upgrade card for the stock card that came with my system.  Easy to install, looks nice, and is very functional.  The software is a decent deal too."," As with any card, it always seems you have to crank the computer volume way up to have a normal volume.  Easily remidied with letting XP install software itself.",,None,None
9SIA4RE4XA9790,29-102-178,6/16/2006 3:29:29 PM,Anonymous,What you need it for,5," I know Creative Labs customer service has gone downhill in recent years but for those who don't have a problem with the software set, it's a high-quality card for a very competitive price. I've owned Creative products going bakc to a true SB16 ISA, Awe64Gold, SB512, SBLive and now the Audigy. I enjoy the software set delivered with the 2-ZS. Used to have to hunt down parametric eq's and other tools. Now there are many more options from which to choose. Bottom line for me - I've not had the problems others have had - clean install, and quality sound. I don't game much, mostly music and with my Klipsch speakers, it sounds better than many home sound systems. I guess it boils down to what you need the card for...", After many weeks of use - I have NO cons to report with this card. I've not had 1 glitch in s/w or anything else -," Newegg is far and away, the best online computer store I've ever dealt with. Dozens of orders, all delivered ahead of what other could do, and not a single problem with any hardware. They have got this buyers business for a long time to come.",None,None
9SIA4RE4XA9790,29-102-178,6/16/2006 2:47:40 PM,Anonymous,Very nice!,5, Very clear sound.Audio acceleration really improves the ambience of games.," I don't like all the bloatware that Creative provides with its products, but at least you have the choice whether or not to install it."," I'm not quite an audiophile, but I DO pay attention to and notice sounds, and I've really enjoyed revisiting old games and savoring the sounds and the AMBIENCE that I've never heard before. This card really does add another dimension to games, screensavers, etc.",None,None
9SIA4RE4XA9790,29-102-178,6/16/2006 11:58:56 AM,Andrew S.,Great Card,5," Affordable, great software included, great sound!, 64-bit drivers easily found on website", Manuals and installation CDs were little help-I'm still not sure if I have the internal wiring correct., Bought this with Creative inspire P7800 90Watts 7.1 speaker system and the sound is amazing.,None,None
9SIA4RE4XA9790,29-102-178,6/15/2006 5:45:03 AM,Jane S.,Awesome sound,5," The sound is crystal clear, this is my first sound card, I thought I could survive on just the onboard stuff but this just blows it away.", None," When I was installing the drivers the first time something went wrong, im not sure exactly what or why but sound would not play, I assumed it was my own mistake when I had installed other drivers for something else from nvidia. I did a system restore and corrected my stupid mistake, the sound is crystal clear now.",None,None
9SIA4RE4XA9790,29-102-178,6/9/2006 7:33:19 PM,Richard M.,"Great card, does the job!",5," Cost effective and gives you what you need for gaming, music-related tasks, etc.", None. Great card.," I upgraded from a SoundBlaster Live Value that had long since seen its day. I was bottlenecking performance-wise in some games. This was a good upgrade. If you are a gamer, but not ""hard core"", this card will work for you.",0,1
9SIA4RE4XA9790,29-102-178,6/8/2006 4:20:49 PM,Troy G.,Good Value,5, Used downloaded drivers and had it up and running in just a few minutes. Sounds great! Played Oblivian and noticed much improved sound over the ASUS P5AD2-E Premium on board audio., None. I have only had the card a day and have not had time to really play with it., Not all who wander are lost.,None,None
9SIA4RE4XA9790,29-102-178,6/7/2006 10:02:12 PM,Riley P.,,5, Been using mobo audio for  a couple of years now. Didn't know what I was missing until I slipped in my new Audigy. Worth every penny!," Could have color coded the jacks, the little stick-on SB includes is kinda chintzy...",,1,1
9SIA4RE4XA9790,29-102-178,6/6/2006 2:02:41 AM,Anonymous,Great sound,5, Great sound for reasonable price when you don't need a fancy box and game bundles., Um... Doesn't make coffee?," I'd advise ignoring the CD and just installing the basic driver package you can download from Creative's web site. It's true that they tend to go overboard with the software bloat. I don't need or want all the bells and whistles, and the basic package works great for me (WinXP SP2).",None,None
9SIA4RE4XA9790,29-102-178,6/5/2006 7:45:28 AM,Tim S.,Great sound card,5, Great sound. Installed without any problems..., none,,None,None
9SIA4RE4XA9790,29-102-178,6/4/2006 11:14:56 AM,Sean O.,Worth the upgrade,5, This card blows away my motherboard audio.  The improvement from 16-bit to 24-bit sound is very noticeable!, None.,,None,None
N82E16829102050,29-102-050,3/1/2013 1:21:03 PM,Scott M.,Creative's Back...,4," The last Soundblaster I had was 5-6 years ago - I kinda gave up on Creative, with their driver issues from hell. Replaced the Asus Essence STX in my custon built tower.Anyway, the ZXR makes up for the past sins, it does everything I want & sounds great - better than the Asus in my opinion."," None off hand. Wish it was a bit cheaper, but you pay to play."," Not a con against the card, but I too was charged multiple times with the pre-order, like 10X! That's $2500 worth of sound cards. No problem, Newegg took care of it.",2,4
N82E16829102050,29-102-050,3/1/2013 12:03:03 PM,Stephen C.,Creative moves forward,5," The card sounds amazing compared to previous SoundBlaster sound cards.  The headphone amp is a noticeable upgrade and the sound is excellent through my PC 360 Sennheisers.  The software and drivers provided worked without a glitch and installed easily on Windows 8.  The RCA female jacks for the front speaker output allow more cable choices when running self-powered monitor type speakers.  The software works and has a good interface which is fairly intuitive.  You can leave the headphones connected all of the time and use the software to toggle from speakers to headphones.  The remote control for the headphones and mic allows for either size of male connectors and feels like a solid unit.Does not require additional power connector for operation.  No noticeable interference or noise.Inserted cards, hooked up cables, installed software and the cards worked as advertised.  How can you complain about that???", The included instructions are not great but the install was so simple maybe not a big negative., Just a heads up.  Make sure you look at the outputs and inputs on this new card as they are not typical of a sound card.  The included cables will work with most components but it may be an issue for some systems.  The included cable for connection of the two cards may be too short if you are running several video cards and your slots are arranged to force separating the cards too far.  The good thing is this is not a proprietary cable.,1,1
N82E16829102050,29-102-050,2/28/2013 4:42:40 PM,Samuel V.,One word AMAZING!!!,5," I upgraded from a x-fi Titanium Fatality Championship series card which finally started to lose its edge to this card and wow what a difference this card makes.  The sound is a lot more crisp and clear, the bass packs a nice heavy punch.  The control panel is very easy to navigate through and adjusting the settings are easier than ever, don't have to go into different modes to get different sounds.  Installation was a breeze put the CD in, let it install, and then restart.  Having all this power in the PC is well worth the investment. love how it has tons of different plugs for different output and it also took a lot of stress of my processor.  I don't know much about audio and sound but one thing I do notice is a difference in the sound from the movie to the games everything is more crisp then even, creative really out did themselves with this product"," Their are some down falls to the card but nothing to really subtract an egg from.  First off I pre ordered this a couple weeks in advance and when it finally was being processed I accidently was charged 4 times for the product.  Called newegg and got it resolved quickly.  The cable the connects the two boards is a little to long, they should've made a couple different sized cables and added them.  If you want to put headphones in you have to maually switch from speakers to headphones in the control panel.  Don't know if this is my fault or what but the TOSLINK digital output would not work for me so I had to use the RCA adapter cables for now till I can get this fixed.  Other than those minor problems and the price of course this card is awesome."," For the price and what this card delivers I would recommend this to anyone looking to upgrade their sound card.  This card is powering my Logitech Z906 and it just sounds beautiful, it makes the house vibrate every time music is being played hope I don't blow my speakers.  I haven't tried scout mode yet only turned it on just to see how it sounded but I can see how it would gain an advantage if someone is sneaking up on you.  Bottom line invest in this card you will not regret it.",2,3
N82E16829102050,29-102-050,2/27/2013 1:44:26 PM,Mike W.,Solid!  Nice one Creative!,5," - Sound quality is excellent; a very welcome and noticeable upgrade from my onboard sound.- Driver install for Windows 7 is clean and simple; it did require a reboot, but worked the first time.- The main software control panel has a very clean interface, and there's none of the goofy and useless applications like previous generations of Sound Blaster cards.- Packaging is very nice and included all necessary cables.- Construction of the external volume control unit is very solid. It feels nice and hefty, and has a rubberized base which keeps it from sliding around the desk.", None!," I bought this card to replace the onboard sound (integrated CA20K2 I think) on my GIGABYTE G1.Sniper motherboard, which was not bad, but had a problem with being recognized for driver updates, and did not have the level of sound quality that I was looking for.I’m using the TOSLINK from the ZxR to my Onkyo tx-nr717 receiver with these speakers in a 5.1 setup:- Polk Audio CS2 Series II Center Channel - Polk Audio Monitor40 Series II - Klipsch Reference RW-12dWhile the external volume control thing is very nice, I find myself not using since I’m simply using my receiver instead.",2,3
N82E16829102050,29-102-050,2/27/2013 8:23:13 AM,WADDAH J.,Awesome,5, This card is awesome! I upgraded from a Creative Sound Blaster X-Fi Fatal1ty Pro Gamer card with the add-on front panel. This card kills it. The drivers installed quick and easy. The card looks fantastic (even though it's now buried in my tower). I laughed when I was checking the installation on the sound panel in the control panel and the mic showed activity from the beam forming mic on the volume module. I couldn't be happier, I haven't found one yet!," I know it's expensive. However, it's a premium product. It's got a crazy snr rating and it sounds incredible. Keep in mind that to get the most out of this card, high quality speakers/headphones DO make a difference",1,1
N82E16829102050,29-102-050,2/26/2013 11:58:22 PM,Antonio E.,"Great sound, strange compatibility",2, The sound quality on this card FAR exceeds the quality on the X-Fi Titanium HD. The various I/Os as well as the external audio control make this the perfect all around sound card on the market. If it works on your system.," I had a similar issue with the Recon3D series of sound cards as I do with this guy. For some reason it doesn't work with my 5.1 surround sound setup via optical out. The audio plays fine for a while but then randomly starts to switch channels. Rear right goes to sub, center to front left, and so on. I worked with Creative on this issue with the Recon3D and they were unable to resolve it so they sent me an X-Fi Titanium as an upgrade (props to them!) Sadly, though, as this is built on the same architecture, the same issues apply. I know it's something with my computer's setup because it worked great on my old AMD system with Gigabyte motherboard but when I switched to Ivy Bridge, the problems just kept coming. For those who are wary, here are my core components:Gigabyte Z77X-UD5Hi5 3570kGigabyte AMD 7970 GHzI know the issue lies somewhere in here and that it's not a software inconsistency as I even reformatted my hard drive in attempts to fix it. Wish I could use this card but it just won't work with my setup. Great card from when I could get it to sound great. Elsewise, no go for me, sadly. :(",,1,4
N82E16829102050,29-102-050,2/25/2013 12:46:15 PM,Marvin P.,ZxR,5, I just recieved my card this morning and I'm currently building my new PC so as soon its done I'll write a proper review. The Cards themselves are very clean looking nothing missing that I could tell, None yet I will update in a few days when I can find them if any lol, As far as looks these cards are amazing,0,14
N82E16829102050,29-102-050,2/24/2013 11:43:22 PM,Robert C.,Better not Freeze Blu Ray,3," Great, it will reduce a lonely dual core duo from processing audio. Will it supercede a USB connected XFI, most likely.Old motherboard, old core 2 duo, and a MSI TWIN FROZER will put it to the test.My flat screen TV puts out the required audio to a YAMA 5.1 surround tuner via hdmi and optical from the hdtv without freezing my blu-rays. The USB XFI with optical out is not fairing so well.One COMPUTER freeze out of this expensive audio card and it's getting returned. Regardless of updates, driver problems, and aging equipment. If cinavia protection is embedded into this card to slow down my hd audio output it will get returned.It's not SONY so I'm expecting good things out of this audio card. I'm glad we all hold on to only PC gaming because it will pay off in the long run. 300 dollars PS3 with substandard video/audio/motherboard/usb/ and NO MOUSE and KEYBOARD interface.... Ultimate Fail.", It's not here yet., Sounds like the bells and whistles of audio cards and it will increase my RIG to a 6 core.... Dual core plus quad core audio processing. Makes for an interesting year.,0,26
N82E16829102050,29-102-050,2/22/2013 11:55:09 AM,Mike W.,Humana humana humana...,5, It's shipping today!!!!!, Must wait over the weekend...., It's shipping today!!!!!,3,23
N82E16829128004,29-128-004,2/17/2009 9:16:28 AM,Jeffrey H.,Would not recomend,1, Fairly simple plug and play.," Some programs have to be restarted to use the sound card if it's plugged in on the fly. Every 10-60 minutes mine starts crackling very badly and has to be re-plugged in. So if I'm watching a movie I have to then close the player, restart the player and find my last location. It can't even handle 128 bit-rate mp3's without crackling loudly."," I was hoping for a cheap fix and this obviously was not it. Spend more or try another brand, this one is almost as worthless as my old sound card. :(",2,2
N82E16829128004,29-128-004,1/27/2009 2:57:00 PM,Josh R.,Works great,5," Works good, bought it to replace onboard sound for an audiophile  He loves it.", None.,,None,None
N82E16829128004,29-128-004,1/24/2009 8:03:16 PM,Anonymous,it works,5," Just plug it in and automatically works, for mac, windows and linux, its universal. Overkill for the purpose, but I did a benchmark test to find out its suprisingly better than my onboard soundcard, with slightly better dynamic range and a more flat frequency range. It's still not great, but it's good to know its not terrible either, therefore the music is more neutral and not too sharp or bassy."," You shouldn't expect great sound. In actually listening the treble may be a little splashy and messy, but good thing not sibilance. And the bass is not very punchy. But the sound is acceptable for the price.",,3,3
N82E16829128004,29-128-004,12/23/2008 12:44:33 PM,Anonymous,works great,5, Works perfectly in Mac OS X 10.5.6 on a MacBook Pro without any driver installation.," Can't seem to find any. Who knows about the quality of the opamps/DAC inside, but since I'm only using it to (cheaply) cue in Ableton Live until I get an interface with more outputs, it doesn't really matter."," Live doesn't officially support more than one sound card for its output, but constructing an Aggregate Device in Audio MIDI Setup.app allows you to make two (or n) cards appear as one, allowing Live to use both.",1,1
N82E16829128004,29-128-004,12/10/2008 3:15:06 PM,James W.,Nice device,5," Plug it in, loads the drivers and it works, no muss no fuss"," minimal documentation, but who needs it anyway?",,None,None
N82E16829128004,29-128-004,12/9/2008 2:31:16 PM,John T.,Get one,5," Works great, plugged it into an HP ze4800 laptop running Vista ultimate and it loaded the drivers just fine.", none,,None,None
N82E16829128004,29-128-004,11/30/2008 12:39:02 PM,Steve E.,Does its job,4, Does exactly what it should. No echoing or any real problems. Working on Win XP 32 bit.Two ports: 1 is for headphones other is for microphone.," Occasionally, i hear the windows ""removed hardware"" sound about 30 minutes after i actually removed it....kinda weird but really not a problem.", I bought this to fix echoing in ventrilo from an onboard sound card. Works fine!,3,3
N82E16829128004,29-128-004,11/24/2008 9:28:19 AM,robert h.,junk,1, 4 usbs," 2.0 wont work.  drivers wont install.  even looked on mfg website and no other drivers.  also, wont let my laptop shut down with it in.",,0,4
N82E16829128004,29-128-004,11/11/2008 6:49:52 PM,Scott D.,works fine,5, comes with a cord for getting into those tight spaces. works absolutely fine, none so far," someone said it didn't work with vista but i have no problems, so i don't know what they were talking about",None,None
N82E16829128004,29-128-004,11/9/2008 8:46:22 AM,Philip T.,Very minimal - go with something else,2," Unfortunately, this unit was defective right out of the box.  It wouldn't work on both of my Windows XP machines.  I contacted tech support, and they confirmed it was a bad one.    The good thing is that Newegg was very understanding, and they fully refunded me (including shipping) and I didn't even have to RMA it.  However, since the product was useless I just threw it away."," It is very VERY basic.  One channel (mono) in, and 2-channel (stereo) out.  That's it.  Supposedly you just ""plug and play"", however that didn't work out for me.  I cannot comment on the sound as I was unable to use it."," The overall casing and features of this unit were very cheap.  It almost seemed hollow.  It's made of a cheap molded plastic, and looks like it could be easily broken if handled improperly.  For $17+shipping I still feel you can do better.  Spend a few more $$ and go with a Turtle beach or something that actually has reputation behind the name.  Who's even heard of ""Startech"" anyway?  Well, you get what you pay for!",2,3
N82E16829128004,29-128-004,10/23/2008 6:12:10 PM,Kevin C.,Works great,5, Driverless installation with XP.  Very good audio quality.  Comes with convenient USB extender., Black-on-black markings make it hard to tell the two jacks apart, Bought this for Skype so I could direct the ring signal to my speakers while keeping my headset plugged into the on-board audio.  This way I know when someone's calling when I'm away from the computer.,2,2
N82E16829128004,29-128-004,9/22/2008 8:30:05 AM,Cody D.,Saweet,5, -PC instantly recognized device without drivers, -None, -Great device to eleviate the pains of a broken headphone jack-I highly recommend buying this product if you have a broken mic on your laptop,None,None
N82E16829128004,29-128-004,9/18/2008 1:34:27 PM,Daniel O.,Works with Vista,5, I have a laptop docking station that does not have audio inputs so didn't like having to plug and unplug external speakers from the front of the laptop each time I docked/undocked. Laptop is running Vista. Plugged it into one of the docking station USB ports and it worked immediately after Vista recognized there was a new device in the port., None so far.,,None,None
N82E16829128004,29-128-004,8/27/2008 3:35:55 PM,Anonymous,Pleasantly Suprised!,5," This device is LOUD with earbuds.  Had to set speaker volume under 20 and still had to adjust my music player.  This thing is louder than my busted sound card iin my Gateway. Haven't tried it with speakers yet, but I am excited I got sound on my laptop again.  I did not think it would work this well!"," Not really a con, but it would be nice if there was a volume control on the device (don't know if thats possible)."," Great Value, Fast Shipment, Thanks Newegg!!!",1,2
N82E16829128004,29-128-004,8/27/2008 2:06:27 PM,Venkatesh S.,Simple to use and works great,5, Works right out of the box. I just plugged it into my Windows XP box and it worked right away. No need to install any drivers!! Sound quality is decent.....nothing to complain about., None,,None,None
N82E16829128004,29-128-004,8/23/2008 1:50:57 PM,Tommy B.,Does not work with Vista,1," A very nice device and I sure that if I was trying this with an XP, it would be great."," But alas, my friend has Vista and the adapter does not support it.  Too bad, otherwise a nice product.",,2,3
N82E16829128004,29-128-004,8/17/2008 1:57:07 PM,Brian L.,Good basic sound,5," My mobo's sound in an older comoputer went dead, this proved to be a good substitute.  Nothing spectacular, but good basic sound without using up a PCI slot.", None.,,None,None
N82E16829128004,29-128-004,8/8/2008 2:57:55 AM,Anonymous,Works with XP Media Center,5," My HP s7920 computer audio went out, so I saw this and tried it. Works great solved my problem, the drivers worked.", None, I tried for a couple months to figure out why my audio went out. No go so this is a perfect solution. I recommend it to those who have on board audio problem.,None,None
N82E16829128004,29-128-004,8/4/2008 7:36:44 PM,Kyle E.,"Plug, and THEN play",2, Functions as a replacement for my busted laptop headphone jack.," This adapter doesn't work whenever I have a program open that has sound (iTunes, Firefox, etc), and then plug it in.  I have to close and re-open whatever program I am using before the adapter will work properly.  Since I plug and unplug it a lot when I don't want the cord on my laptop, it's a real pain.  But I guess if you're going to use it all the time it wouldn't be a problem.", I did not notice any difference in sound quality compared to my computer's internal.,1,1
