N82E16812189186,12-189-186,11/15/2011 9:15:09 AM,Norma A.,Ok Cord,4, Cheap cheap cheap. Works decently., The mini HDMI connector is loose which now causes problems when connecting to my computer.  Makes it kind of frustrating because the slightest tap and it disconnects.  Takes a little finagling to get it back in right., Still for 8 bucks what else can you ask for.  It does work most of the time.,None,None
N82E16882422008,82-422-008,9/18/2014 3:04:29 PM,Nick C.,,4, Extremely thin and flexible; great for exposed connections., Potentially fragile; may not last forever.," I ordered this cable to replace a Rosewill unit of the same length that was just too thick (6 mm) for my application. Reviewers said the Coboc cable was thin, and they weren't kidding! It's only 3 mm in diameter, making it the thinnest HDMI cable I've seen.Taking the cable out of its bag, I could see why people get the impression that it won't last. However, mine works just fine so far, and its thinness and flexibility are absolutely perfect for occasionally connecting a Surface Pro 3 (via Mini DP adapter) and a smartphone (via MHL adapter) to my bedroom TV.",1,1
N82E16812270114,12-270-114,9/19/2013 8:59:39 PM,Linda R.,Works!,5," Installed with EVGA 512-P3-1310-LR to project HDMI to a 55"" Plasma TV in a classroom. Everything worked fine with no distortions, interference or any other sort of problems.", None.,,None,None
N82E16812189058,12-189-058,4/26/2009 8:48:50 PM,Julian L.,very nice cable.,5, Well . what can I said about a HDMI cable. It does what it s made for. Im using my 36'' LCD TV with my PC and its just beautiful., None....Just keep buying from New Egg. 150%,,None,None
N82E16812189057,12-189-057,2/9/2008 8:26:02 AM,Anonymous,Works great!,5, The cable works just like other more expensive cables. The cable was cheap compared to the overpriced cables at most stores., I was unable to detect any flaws., Seeing the Windows and the Linux GUI on a 52 inch LCD TV was something I had never experienced!,None,None
N82E16812186012,12-186-012,12/10/2014 6:30:09 AM,William B.,Good Product,5, It kind of and item just made for one use so...., like I stated above,,None,None
N82E16882422008,82-422-008,8/21/2014 8:31:00 PM,Alex R.,Eligance in Simplicity,5," Quality, Value, thinnnnnn", With a digital cable?, They go on sale often and they work great.  What's not to love.,None,None
N82E16812270114,12-270-114,9/10/2013 7:36:57 AM,Joseph N.,It works,5, It works well, none,,None,None
N82E16812189058,12-189-058,4/21/2009 12:33:11 PM,Chris K.,it works fine,5, it does what its supposed to do, none,,None,None
N82E16812189057,12-189-057,2/8/2008 10:07:01 AM,Anonymous,,5," Flawless plug, has no issues as far as video signal loss", None," Great adapter for the price. Compared to other cheap units, dont get a cheap-o adapter you get in a package, buy it seperate from newegg.",None,None
N82E16812186012,12-186-012,12/6/2014 3:21:49 PM,William B.,Great cable.,5, Very good quality, None., Not sure what to really say about it. Its' just a DVI-D (24+1) to HDMI cable. Works perfectly with my SLi setup (Two DVI & 1 HDMI).,None,None
N82E16882422008,82-422-008,8/4/2014 12:17:59 AM,KEVIN H.,Works greaet!,5, 10 ft. High Speed HDM, It worksPrice - on specialthin gauge cablerather flexible - not stiff, Works as advertised,None,None
N82E16812270114,12-270-114,8/17/2013 6:00:05 PM,Graden S.,As advertised,5, Exactly as advertised and it works, None,,None,None
N82E16812189058,12-189-058,4/14/2009 6:29:38 PM,DANIEL B.,Its A Cable :),5, It is a cable.... It does its job and it has a good price.  Video quality is excellent., None,,None,None
N82E16812189057,12-189-057,2/6/2008 10:57:18 PM,Ian L.,"It's a cable. If it didn't work, it'd be pretty sad.",5, It works., None,,0,1
N82E16812186012,12-186-012,11/21/2014 3:30:20 AM,Matthew A.,,5, Works.  It's a cable.  Even delivers HDMI sound., Doesn't make me coffee?, I would buy this again.,None,None
9SIAAGN5693707,12-816-003,10/29/2015 12:15:02 PM,Tommy S.,,1, Cheap, Did not work with my second monitor.  Spent endless hours with HP to get it to work on windows 7.  It worked somewhat.  On windows 10 never could get it to recognized it as a second monitor.  Switch with my DVD player's HDMI cable and instant positive results.  Plugged this cable into my DVD player to TV which instantly gave me a blinking signal.  You get what you pay for!,,None,None
N82E16882422008,82-422-008,7/15/2014 6:51:42 PM,SCOTT C.,Cheap junk,1, none," Thin wire, and more importantly, did not work.  Too much signal loss over 10 ft?  Better quality cable worked fine.",,None,None
N82E16812270114,12-270-114,8/14/2013 11:21:55 PM,William K.,nice quality,5," Good quality, nice plating, thick wire. Worked perfect.", none, Would buy again.,None,None
N82E16812189058,12-189-058,4/14/2009 1:22:26 AM,Anonymous,Works like a charm,5," A 16ft HDMI to DVI cable for $14 is a very very very good price.  I've had it for about 3 months now and have yet to run into any problems.  Does exactly what it's suppose to, and came at great price.", None at all,,None,None
N82E16812189057,12-189-057,2/6/2008 8:43:37 PM,Austin D.,Great Cable,5, Connects my computer to my HDTV at 1080p with no problems and it looks great.  Cable is well made and isn't flimsy., None, Make sure your DVI port is DVI-D or DVI-I.  DVI-A (analog) obviously won't work.,None,None
N82E16812186012,12-186-012,9/26/2014 3:19:26 PM,Anonymous,Works,5, No problem hooking it up from my computer to my Plasma TV. Works perfectly and carries the HDMI sound as well., None,,None,None
9SIAAGN5693707,12-816-003,2/14/2015 9:35:13 AM,Atlantis S.,Very nice,5, Eggcellent price.  I've seen the ripoffs of the big chain stores.  They would charge $35-$40 for a cable of this length and quality.  No issues with 1080p, None,,None,None
N82E16882422008,82-422-008,7/15/2014 4:27:48 AM,Michael C.,Worked fine,5, Worked as expected.  Sound and Video had no issues. 10 foot is a nice length for a temporary connection between laptop and a large TV.  Thinner cable is more flexible than other cables I have., None.,,None,None
N82E16812270114,12-270-114,8/1/2013 8:49:16 PM,Rosemary F.,Works as it should,5," No issues, works great with my Asus Sabertooth Z77 mainboard and 24"" inch Samsung SyncMaster. (No video card yet)", none,,None,None
N82E16812189058,12-189-058,3/19/2009 10:00:28 AM,Jerry M.,Awesome,5," Works perfectly, looks great.Looks better on my 42"" LCD than on my pc LCD monitor.", None, Great Price,None,None
N82E16812189057,12-189-057,1/29/2008 3:27:29 PM,Richard C.,????,3, Price. Looks and feels like a quality product., Doesn't seem to be working correctly. Connected between the DVI-D output of my HIS video card and the HDMI input of my Sharp 52 inch LCD TV I get a garbled image. When I connect my Westy 32 inch LCD TV using a DVI-VGA cable on the same output head I have no problems., I'm going to try this into the HDMI input of the Westy and see if I have the same problem. It's just that I have everything working correctly with the Westy and I don't want to mess up a good thing.,None,None
N82E16812186012,12-186-012,9/10/2014 9:17:24 AM,Anonymous,"cheap, works",5, This product is inexpensive and has met my expectations., none at 6mo.,,None,None
9SIAAGN5693707,12-816-003,11/24/2014 8:23:35 PM,Peter N.,As specified,5, Has worked well under all circumstances, none,,None,None
N82E16882422008,82-422-008,7/6/2014 11:49:17 PM,Marna K.,great,5, I use it to connect my graphics card to my tv to use as a 2nd monitor., Pretty thin but nothing worth docking eggs off for., Supports audio on the stream from my graphics card but requires you to change the settings on the audio settings on windows 7.,None,None
N82E16812270114,12-270-114,7/31/2013 9:34:26 AM,John P.,,5," Solid cable, does what I want it to do, fits snug."," Not many, may be a little heavier than some would like, but it does the job.",,None,None
N82E16812189058,12-189-058,3/3/2009 11:15:26 AM,David E.,Cable does what Cable does,5, Nice tight fit. Works as it should. Monitor knows its the cable it says it is... Nice and long., No remote sensor that turns on my monitor for me as I enter the room...," The sensor thing, although a joke, would be cool :)",0,1
N82E16812189057,12-189-057,1/23/2008 10:13:50 AM,Anonymous,HDMI Cable,5," Cable worked fine hooking up my 46"" LCD TV to my 880GTX Video card", none, It's a cable !!,None,None
N82E16812186012,12-186-012,9/9/2014 3:29:54 PM,Anonymous,  kickash,5, I plugged it in. The screen came to life on my extra monitor.  Easy peasy., It's a cable. I got nothing., Good buy,None,None
9SIAAGN5693707,12-816-003,8/27/2014 1:04:06 PM,Sarah S.,Dead on Arrival,1," None, it didn't work properly."," When I got it I plugged it in, and my screen was fading in and out of a purple tint. It doesn't work on any thing else. The screen just looks all pixelized, and fuzzy.  Glad I didn't spend much on this product.",,None,None
N82E16882422008,82-422-008,7/1/2014 7:21:09 PM,CULLEN E.,Good for a few months,2, Worked great for a while.  No issues I could tell.," Failed after about half a year.  The tv no longer sensed the connection (it did with another cable in the same slot).  The wire is pretty thin, so I wondered if such would happen when I bought it."," For the price, it's not a terrible life time, but I'd rather spend a few extra dollars and have something that lasts a couple of years.I'm not terribly disappointed considering the price, but I don't think it's really worth it.",1,1
N82E16812270114,12-270-114,6/10/2013 5:06:20 PM,Patrick H.,"Thick, heavy",4, It works and appears to be a quality product., Cable is thick and heavy and puts a lot of pressure on the HDMI socket on my computer.,,None,None
N82E16812189058,12-189-058,3/1/2009 1:13:15 AM,John V.,Worked like you would think it would.,5, Looks fine on my 51in tv., None.,,None,None
N82E16812189057,12-189-057,1/19/2008 2:11:03 PM,Anonymous,It's Good,4," Price/Size/Quality.It's a great size and quality and handles 720p as far as I know and tried. Havent compared much with other similar screens but I don't see much difference with the ones I have.This thing is huge and works well with the DVI-HDMI cable.If you're just a regular user, you won't know what to do with the extra space..."," 1 red tiny dot on the right corner. Sometimes it acts up with background images and videos. Not sure yet if it has something to do with my 256mb Nvidia. It straightens up after a restart. Sometimes a screensaver won't come on or monitor power wont activate. Never had issues like this with my 17""",,None,None
N82E16812186012,12-186-012,8/18/2014 6:31:55 AM,Michael M.,Awesome cable,5," Great cable I've had this for quite a while now, I bought this originally so I could hook up another dvi monitor to an hdmi port, but it has since been being used for my Raspberry Pi and has been amazing!", none,,None,None
9SIAAGN5693707,12-816-003,8/19/2014 5:16:59 PM,Nareg D.,,1," It's 10 ft, an HDMI cable and worked for less than a month.."," Doesn't work consistently anymore. Have to unplug and replug several times just to get it to work. Complete waste of money, take your business elsewhere. I know it's not the source, I have a second cable that works every time.",,None,None
N82E16882422008,82-422-008,6/29/2014 1:22:04 AM,Brandon K.,Skip this one,1, Didn't catch fire," Showed white specs, or ""snow"" on the screen since the first time I used it.", Buy a better brand.,None,None
N82E16812270114,12-270-114,4/11/2013 9:03:26 PM,Steven A.,Did the Trick,5," Solid, plenty long, best of all it works like a charm.I got this to connect a media PC to my 70"" DLP TV. The TV has HDMI, the PC DVI. I could have spent a lot more money and got a new graphics card with HDMI, but lets face it, I'm cheap. I was worried that it would not work, or the picture would look less than great, but I am pleasantly surprised that works great. PSI also had to use a TOS Link Optical cable to get sound, but I suspected as much and ordered an optical cable at the same time.Now, ""It's Movie Time!"" MST3K", None," As it turns out, HDMI uses exactly the same data transmission technique as DVI so that is why DVI and HDMI are compatible and this simple cable works. The only thing is, the HDMI standard also includes a digital audio channel, an Ethernet channel (so connected devices can talk to each other during the intermission), and HDCP. DVI does not.",4,4
N82E16812189058,12-189-058,2/14/2009 8:42:19 AM,Anonymous,AMD/ATI HD Chipset to HDMI TV works great,5," Connected from the motherboard DVI connector to my HD TV HDMI input.  Works great after switching sound output mixer device from motherboard ""Realtek HD Audio Output"" to ""ATI HD Audio Rear Output"".", None, Works as advertised.  Newegg rocks once again!,1,1
N82E16812189057,12-189-057,12/21/2007 6:26:30 AM,Patrick K.,FAST shipping,5, Works the same and is longer than the 50$ cable I bought from and am returning to Best buy.Ordered Thursday at 11am PST received Friday at 9am EST. This is using UPS Ground 4 days before christmas!!, None.,,1,1
N82E16812186012,12-186-012,4/6/2014 4:03:43 PM,Tyler W.,,5," Works great, no problems what so ever. Plus the cables came with little plastic protector covers over the ends of the cables. Just like the little stand in a pizza box to keep the lid from crushing; I always appreciate when companies go the extra step to ensure their products reach the consumer in pristine condition.", you gotta plug it in,,None,None
9SIAAGN5693707,12-816-003,5/30/2014 10:16:00 AM,Caren P.,HMDI,5, -Lasted me 2 years with no issues, -Starting to bug out now.," Solid cord, for the money I spent it lasted longer than i expected. About to get a new one and will try a different brand but overall very satisfied with the quality and the shelf life of the product.",None,None
N82E16882422008,82-422-008,6/26/2014 2:58:59 PM,Allen I.,Reliable and low cost,5," -Works as advertised-Video and audio in one wire-Reliable so far (6 months, regular usage)-Long", -None, I have had 2 of these cables for about 6 months.  I use one for my blu-ray player and one for my pc.  Both work great.  10 feet is a perfect length.  6 feet seems to always be just a little too short.  I have ordered more for family because other cables are so expensive.,None,None
N82E16812270114,12-270-114,4/9/2013 8:19:19 AM,Andrew J.,Performs as Advertized,5," Connectors are tight. Video image from my PC to a 32 inch TV monitor is crystal clear and stable with no visible interference artifacts. No lag in 3D applications. Colors are vibrant and gorgeous. Any defects in image quality is due to the monitor (TV) I'm connecting to, and not cable performance.", None.,,None,None
N82E16812189058,12-189-058,2/12/2009 3:40:09 PM,Frank B.,Wow - what a fantastic deal...,5," I connected my computer's video (Intel GMA 4500) to my TV (Insignia 1080 42"" LCD 2009 model) with NO problem, and now I can live the dream: Computing from my couch.  And for those concerned about not receiving ""true"" 1080 Hres, this limitation is NOT imposed by the cable, but rather by your own components.  I get perfect-looking 1920x1080 over this crazy little cable.", None at all," At the retail stores, this cable costs an arm and a leg (don't even ask how much)",1,1
N82E16812189057,12-189-057,12/12/2007 7:53:03 PM,Joseph S.,BUY IT,5, Works greatgood price, wish i had hdmi out on my pc,,None,None
N82E16812186012,12-186-012,4/1/2014 8:32:12 AM,WAKETOUCH L.,"Use this cable, not some adapter",5," Solid, high quality constructionThe very definition of plug and play", None," If you need to adapt from one connector style to another, do it like this - with a cable that has the proper connectors at each end. Don't use those standalone adapters, as they can put excessive strain on your device's connectors as well as take up gobs of space and make things physically awkward.In this instance, I had a second monitor sitting around and thought it would be nice to connect it up as an ""extra screen"" for my laptop. However, my laptop's HDMI output didn't match the screen's DVI input. I ordered this cable, plugged it in, and instantly had gobs more screen real estate. I couldn't be happier with this cable, or the results.",None,None
9SIAAGN5693707,12-816-003,5/16/2014 12:20:51 PM,VIDDIA R.,Easily Broken,2, Cheap.," These will break easily if you are having to unplug them and replug them for whatever reason. The connectors bend out of the plastic easily, and will break off maybe 5 pounds of force.", Great if you never touch them after installation.,None,None
N82E16882422008,82-422-008,6/26/2014 2:50:12 PM,Luke E.,Functional HDMI,5, Better build quality than expected., None, I picked up a couple on sale just to check them out. These get the job done.,None,None
N82E16812270114,12-270-114,3/21/2013 10:16:10 AM,Charles H.,,5, Great product for the price!, None,,None,None
N82E16812189058,12-189-058,2/4/2009 6:11:10 AM,Noah N.,great cable,5," great and cheap 16 foot dvi - hdmi cable , sound passes through if your video card has the spdif pass through or built in audio card. worked fine with 720P and 1080P.", none -,,2,2
N82E16812189057,12-189-057,12/11/2007 6:23:06 PM,Anonymous,Great Quality,5," Hooked up to my 32"" Samsung LCD HDTVVery glad I bought this wire. Changed from VGA to DVI-HDMI and noticed a much sharper image on everything.", none, Choose this OEM vs the Retail and save money! It's totally worth it.,1,1
N82E16812186012,12-186-012,3/20/2014 8:31:14 PM,Kyle M.,More Features than expected !,5," Its cheap & it works.No lag what so ever.The HDMI side, was perfectly designed/cut/melted.It was an easy fit into my TV.Good for Computer screens @ 1080i / 1080 P"," the DVI side of the cable, there was extra white plastic.@ first, I thought I had a bent dvi pin.It was just the way the cable was designed. Tight fit .Bad for tv's , only 1080p"," I was really happy to see the Bonus feature...I didn't think/know that DVI could transfer over audio...My nvidia GTX 550 TI by gigabyte is what I am using, and the drivers allow the audio to travel via the DVI ports, which then transfers into HDMI and my tv plays it :)The audio Quality may need adjustments, both tv and pc sided.VGA onboard to VGA on tv was 1600x1200 resolution.Looked crystal clean.Switched to this cable 1600x1080 , and it looks somewhat fuzzy for certain things/objects, only noticeable when you sit up close.Also there is a Zoom problem with this connection, where you lose half an inch of screen all the way around due to the fail resolution size.Its due to HDMI being limited to 1080.Had to make some adjustments via Drivers.Needless to say, it makes a great Temp Cable for  the TV method.",0,1
9SIAAGN5693707,12-816-003,4/10/2014 11:29:04 PM,nicholas s.,does its job,5, it does its job no problems, none,,None,None
N82E16882422008,82-422-008,6/16/2014 7:09:52 AM,James H.,Coboc 10ft HDMI,5, It worksPrice - on specialthin gauge cablerather flexible - not stiff, none, Its a basic cable that works. Plugged into laptop and home theater receiver.  It is exactly as described - its a cable - and for the price I gave it 5 eggs.,None,None
N82E16812270114,12-270-114,3/10/2013 3:42:00 AM,Ryan B.,Works,5, Works just fine. 10 feet is more than enough!, Price is a little high but it is a long cable so that is almost justified., Cheers!,None,None
N82E16812189058,12-189-058,2/1/2009 10:12:46 PM,Brandon J.,,5," Very nice, does the job with no signal loss.", None at present., Excellent by. the 6.5 Ft cord sells for 60 bucks at local retailers. 14 bucks for 16 ft? That'll do.,1,1
N82E16812189057,12-189-057,11/14/2007 8:38:23 PM,Sarah C.,Not What I expected,3, Tight fit on the HDMI Cable which is sometimes a problem with some HDMI Cables. Good Build and feels and looks durable.," I purchased this to use on my Television which only has a DVI Input. I used component cables in the past and was looking forward to a more crisp picture on the High Defintion Channels.. but as I found out, my component cables gave a much better picture than this particular HDMI to DVI Cable. I used a friends HDMI to DVI Cable after I used the one I purchased and that cable was in fact better. Therefore I believe it is the quality of the cable that makes a difference and those who say that the less expensive brands work as well as the more expensive brands are wrong... at least in my case it was.",,1,1
N82E16812186012,12-186-012,12/12/2013 8:57:53 PM,Jaclyn C.,Works as intended.,5," Everything the listing says it can do, it does. No complaints and I will be buying more of these in the future.", None, Fantastic product SYBA.,0,1
9SIAAGN5693707,12-816-003,1/7/2014 6:44:19 AM,GREGORY T.,Does Not Work with Roku,1, Inexpensive, Does not Work with Roku DRM signal., Bought two of these cables and neither worked with Roku 2.  The Roku menu would display but not the content.  The problem is these cables would not pass the Digital Rights Management.  I replaced these cables with cables that actually work (not found at Newegg).  I highly recommend you look elsewhere for HDMI cables.,None,None
N82E16882422008,82-422-008,6/8/2014 8:44:51 AM,ORLANDO E.,,1, THIS CABLES DO NOT WORK, DO NOT WORK,,0,3
N82E16812270114,12-270-114,2/3/2013 12:00:40 AM,Maksim R.,Great cable,5, I have this since 2010 going from my pc to my tv as a secondary monitor. Great quality and picture transfer. No hiccups. Well worth the price. Applause to BYTECC..., none,,None,None
N82E16812189058,12-189-058,1/30/2009 9:53:36 PM,Wesley W.,High Quality,5," High quality, works well.", none," Not too much to say, it does it's job.",None,None
N82E16812189057,12-189-057,11/6/2007 12:29:42 PM,Anonymous,,5, This cable works perfectly with my new 24 inch display!, none, Don't hesitate buying this one its well worth it!,None,None
N82E16812186012,12-186-012,10/4/2013 12:10:41 AM,Andrew P.,Perfect,5, This cable does exactly as described. Solid Connection. Screws in great., What cons you possibly have with this cable?, If you need a DVI cable.... buy it!,0,1
9SIAAGN5693707,12-816-003,1/6/2014 11:18:37 AM,Anonymous,bad ends,1, length, molded plastic ends come apart.," this sits on my desk.  I use a DisplayPort adapter to connect my laptop.  I don't use the cable outside this environment.  I do take the DisplayPort adapter with me.  today, I noticed the metal of the HDMI plug is coming close from the housing.  I'll remember the 1 year warranty in my future purchases.",None,None
N82E16882422008,82-422-008,5/29/2014 2:24:57 PM,CHRISTOPHE D.,Works greaet!,5," Good quality, cheap", Not as fancy looking.,,None,None
N82E16812270114,12-270-114,1/25/2013 5:43:28 PM,Ronnie H.,well worth the money,5, Ive had this cable for almost 3 years now. No problems what so ever.  Been through 3 video cards  and way to many hours of gamming with it.  NO complaints at all., none, Whish i would of bought more than one. price has gone up a tad from when i bought mine.,None,None
N82E16812189058,12-189-058,1/27/2009 7:18:07 AM,Mohamed N.,works just fine,5, works just fine16ft.CHEAP! It's bits for goodness sake you don't gold leaf - platinum Monster rip-off cables!, Accidentally ordered a 3ft. cable. My fault not newegg's. I kept it anyway! ;)," Regular monitor for work + 40"" 1080P Samsung for play!!This cable is perfect!  AND my TV will do picture in picture in case I want to surf the web AND watch some TV.",1,1
N82E16812189057,12-189-057,11/2/2007 9:25:56 AM,Darren R.,Works beautifully at 1080p,5," It's cheap, and it works.", None," I'm using this to drive a sharp 52"" LCD at the full 1080p (1920x1080@60Hz) resolution.  It works beautifully.  And as always, Newegg is fast and reliable.",None,None
N82E16812186012,12-186-012,7/18/2013 4:06:59 AM,William T.,Perfecton!,5," This cable is perfect, just what I needed, much clearer than RGA on a Vizio 37"". On my TV I needed a 1/4 inch to RCA for sound on the HDMI connection panel. That should be standard on most TV's.", Can't climb a mountain with it but oh well.,,None,None
9SIAAGN5693707,12-816-003,12/22/2013 4:53:56 AM,Ni N.,works well,5, good cable -works, none,,None,None
N82E16882422008,82-422-008,5/19/2014 10:59:34 PM,michael k.,Solid cable.,5, Proper sound and picture, None, This cable is used to hook up a pc to a tv. The sound works perfectly and so does the picture.,1,1
N82E16812270114,12-270-114,1/20/2013 6:41:52 AM,Paul V.,,5, works well for the price., none so far.,,None,None
N82E16812189058,12-189-058,1/22/2009 12:53:20 PM,James A.,Worked like a charm,5," Clear signal, long enough for most applications. The best price I could find, including shipping. Forget the Mart of Wal.", None., I would buy another cable from this vendor in a heartbeat.,None,None
N82E16812189057,12-189-057,10/26/2007 3:25:56 PM,Richard S.,Perfect!,5, Inexpensive. Works!, None., Awesome deal. I used this cable to connect my PC to my HDTV.,None,None
N82E16812186012,12-186-012,7/17/2013 12:23:18 PM,William T.,Awesome picture quility!,5, Just what I need to use a DVI to the TV's HDMI. incresed the picture quility. This is the cable you need for this application. Super fast shipping!!!!!, Not one.,,None,None
9SIAAGN5693707,12-816-003,12/11/2013 7:14:43 PM,Richard N.,Poor quality control,1," Good length, connectors and very flexible cable.", DOA - returned.,,None,None
N82E16882422008,82-422-008,5/12/2014 10:37:18 AM,Benjamin A.,Great Cable,5, Does the Job!, none,,None,None
N82E16812270114,12-270-114,1/10/2013 7:00:38 PM,Scott W.,,4," Great quality, nice cable length, great gauge wire."," HDMI doesn't sit 100% solid, had to wiggle around in my graphics card to avoid screen jitters. After a little work I was able to get it to work without any problems otherwise.",,1,1
N82E16812189058,12-189-058,1/19/2009 12:18:25 AM,Brandon W.,Great Product.,5," Great cable, it was a perfect length for what I needed it to be - good quality picture.", N/A, Ignore Mr. Kow... His tech knoledge is horrible. The reason you cant run widescreen resolutions is becaues you have to set your HDTV to your primary screen in your settings.,None,None
N82E16812189057,12-189-057,9/13/2007 2:10:06 PM,Joseph S.,make sure you have some good tools!!!,2, great when your tv doesn't have a dvi connection," for some reason, this cable dvi connector didn't want to mate with the dvi connector on my video card..probably took me 20 min to get it on with lots of elbow grease to force the two together enough so that the screws would grab and secure themselves. I've done this twice and thescrew head is worn out due to the pressure I had to apply to force it to turn. Never had this problem before, hopefully. it was not representitive", to play it safe I would get another brand if I were shopping again for the item,None,None
N82E16812186012,12-186-012,6/18/2013 12:57:20 AM,Josh C.,Works great!,5," Sturdy, well built.. works great.", None, Buy one.,None,None
9SIAAGN5693707,12-816-003,12/4/2013 7:40:23 PM,Richard N.,"Good, but not for long",1," Perfect length, perfect fit, small dia. cable routes easily, molded on gold connectors.", Worked for 3 days and then no signal at monitor from computer.," Have no idea what failed.  Moved monitor over 6"" and signal quit.  Retried hooking up cable several times to no avail.  Tried a new cable from another manufacturer ans it worked just fine.",None,None
N82E16882422008,82-422-008,5/6/2014 5:30:43 PM,Isaac T.,Nice Cable,5, Bought this for my parents as they were in need of an HDMI cable. They are happy = successful purchase., Gas prices are too high and my car is almost empty... wait were talking about HDMI cables here. I guess no Cons.,,None,None
N82E16812270114,12-270-114,11/27/2012 2:00:40 PM,Darrin B.,Works Great,5, Plug & Play. Took it outta the package and had it working in 30 secs., Can't think of any.," Using it to connect from my HTPC, to an old-school rear projection TV.  HTPC has HDMI output, while the TV accepts DVI input.  Wanted to eliminate an adapter and get a longer cable. This fit the bill perfectly for both needs in one, and works great.",None,None
N82E16812189058,12-189-058,1/17/2009 1:23:31 PM,Tria T.,great cable that just work!,5," Put the cable in and it worked right out of the package!  HDMI is alot better than VGA hookup to my 46"" LCD.  Notice the BRIGHT difference right after I plugged it in.  Don't know why the ones at the local BBUY is so much, but this cheap one does the trick.  Can't go wrong when it works like a charm!", none!,,None,None
N82E16812189057,12-189-057,9/10/2007 3:22:22 PM,Barrett S.,,5, This cable is just as good as any of those other cables and cost way less.  Gold plated and good solid connections make this a great adapter for the low price.," Not sure if this was a con, but the connector is very tight on the DVI side but I guess that is due to the manufacturing process of the cable.  It uses what looks like stamped connectors and they are tilted but they ensure good contact."," Excellent bargain!  3d modeling on a 32"" lcd hdtv was never so fun!",None,None
N82E16812186012,12-186-012,6/9/2013 3:09:00 PM,VINCENT R.,Perfect,5," Great cable - this will connect a DVI -SOURCE- to a HDMI -SCREEN-.  So, if you have a HTPC and the video card output is DVI, and you want to hook it up to your television which only has an HDMI input - this is the cable for you.  Be careful of cables that are ""HDMI to DVI"" - as I've had trouble in the past.  This is the correct cable for going ""DVI to HDMI"".", None.,,None,None
9SIAAGN5693707,12-816-003,11/15/2013 8:20:44 AM,Eric G.,Good perk,5, I got this as a free perk years back when building a new pc. Works great on my PS3. Really glad I got it., None,,None,None
N82E16882422008,82-422-008,5/2/2014 11:10:54 AM,Johnny W.,Good enough for the price,5, CheapBends really easilyIt works!, Thin cableBends really easily, You get the quality for what you paid for. It works with my xbox360 in 1080p and that is all I cared about.Got the 10 ft for $3,None,None
N82E16812270114,12-270-114,9/1/2012 7:22:42 AM,Dean H.,Worked great,5, Worked great at connecting a new desktop with HDMI out to an older monitor with DVI-D in., None.,,None,None
N82E16812189058,12-189-058,1/5/2009 12:33:55 PM,Anonymous,,5," Long, high quality cable.  Plugged it in and it worked perfectly.  Image is clear and up to 16 feet away from my computer!"," None, cable is a little thick but it is what I was expecting."," Excellent cable for the price, would buy again!",None,None
N82E16812189057,12-189-057,9/9/2007 6:35:51 PM,Anonymous,,5, Works great.  Flawless 1080p output from my RADEON X1800 to my 47 inch Westinghouse LCD TV., No cons.  Works great.,,None,None
N82E16812186012,12-186-012,4/16/2013 6:04:05 PM,CHARLES W.,great cable,5," Very nicely built, works perfectly on 1080p @60hz monitor, feels very good overall, wont fall out of back of gpu, also very aesthetically pleasing overall.", none come to mind.,,None,None
9SIAAGN5693707,12-816-003,10/23/2013 2:26:27 PM,Mark M.,Works fine between my computer and monitor,5, I'm using this to connect a third monitor to the video card on my computer and it works fine. No issues or problems., None,,None,None
N82E16882422008,82-422-008,4/30/2014 4:02:18 AM,Charles I.,"Cheap, good quality HDMI that works great",5," Decent quality for the price, it simply works, quality beat out other $60+ cables. 10 Ft for $5 is a steal."," Doesn't say which version of HDMI, though it appears it might be at least 1.4. As such, it will work with 4K but only at 30 Hz. You will need HDMI 2.0 cables to run 4K resolution at 60 Hz.", Father in law unplugged his $60 HDMI cable from his TV and the cable head stripped. Such a waste of money. So I bought a few of these - one for him to replace the HDMI cable that broke and so I would have a few spare for when I get around to getting more gaming systems and monitors for my computer.,0,1
N82E16812270114,12-270-114,8/8/2012 11:02:50 PM,Anonymous,good cable,5, Works, None,,None,None
N82E16812189058,12-189-058,12/31/2008 7:44:12 AM,Michael M.,Does what it should,5," It connected my computer to my HD television, and it's not too expensive.", I guess it could be a few feet longer.," Due to some limitation (not sure if it's this cable, my 8800GT video card drivers, Windows XP, or my TV), the television only displays at regular resolutions, not widescreen. So I have black bars on the side, but it still does the job.",None,None
N82E16812189057,12-189-057,9/6/2007 11:29:03 PM,Anonymous,"Cheap, works perfect.",5," It works perfectly and costs 5-10 times less than name-brand cables of the same type and length. Gold-plated connection. Perfect, snug fit with the HDMI end connected to my Xbox 360 and the DVI end connected to my Acer LCD monitor. DVI-end screws tighten down easily.", None.," This cable leaves room on the back of my 360 to plug in the audio cable, a problem with some of the bulkier HDMI cables out there.",0,1
N82E16812186012,12-186-012,4/4/2013 1:47:06 PM,Youngkwan Y.,Good cable,5, My screen is more clear with this cable compare to VGA cable I've been using. My text was somewhat blurry on VGA cable.," This cable doesn't fit HDMI port on my Acer-4830T laptop. It's slightly too thick. However, since this cable works great with my desktop, I will blame Acer for it.",,None,None
9SIAAGN5693707,12-816-003,7/2/2013 9:10:06 PM,Kenneth R.,Still Working,5, After 3 years still works flawless and have had no issues., None, None,None,None
