NID,NAME,CATEGORY,PRICE,NUM_REVIEWS,BRAND,INFO
N82E16813157576,asrock 990fx extreme6 am3+ northbridge  amd 990fx southbridge  amd sb950 sata 6gb/s usb 3.0 atx amd motherboard,Motherboards,129.99,40,asrock,990fx extreme6
N82E16813157571,asrock fm2a88m pro3+ fm2+ 95w / fm2 100w amd a88x  bolton d4  sata 6gb/s usb 3.0 hdmi micro atx amd motherboard,Motherboards,54.99,42,asrock,fm2a88m pro3+
9SIABFS4DP9706,msi a68hm-e33 v2 fm2+ amd a68h sata 6gb/s usb 3.0 hdmi micro atx amd motherboard,Motherboards,49.99,43,msi,a68hm-e33 v2
N82E16813138415,biostar hi-fi a70u3p fm2+ / fm2 amd a70m sata 6gb/s usb 3.0 hdmi micro atx amd motherboard,Motherboards,59.99,44,biostar,hi-fi a70u3p
9SIA85V5704370,gigabyte ga-f2a88x-d3h fm2+ / fm2 amd a88x  bolton d4  sata 6gb/s usb 3.0 hdmi atx amd motherboard,Motherboards,199.99,44,gigabyte,ga-f2a88x-d3h
N82E16813128763,gigabyte ga-f2a68hm-h fm2+ amd a68h sata 6gb/s usb 3.0 hdmi micro atx amd motherboard,Motherboards,49.99,46,gigabyte,ga-f2a68hm-h
N82E16813157689,asrock a88m-g/3.1 fm2+ / fm2 a88x  bolton d4  micro atx motherboard,Motherboards,69.99,47,asrock,a88m-g/3.1
N82E16813157688,asrock 970a-g/3.1 am3+/am3 amd 970 sata 6gb/s usb 3.1 usb 3.0 atx amd motherboard,Motherboards,78.99,48,asrock,970a-g/3.1
N82E16813157366,asrock 980de3/u3s3 am3+ amd rx881/760g sata 6gb/s usb 3.0 atx amd motherboard,Motherboards,54.99,56,asrock,980de3/u3s3
N82E16813132255,asus rog crossblade ranger fm2+ amd a88x  bolton d4  sata 6gb/s usb 3.0 hdmi atx amd gaming motherboard,Motherboards,159.99,60,asus,crossblade ranger
N82E16813157491,asrock am1h-itx am1 sata 6gb/s usb 3.0 hdmi mini itx amd motherboard,Motherboards,53.99,61,asrock,am1h-itx
N82E16813130849,msi 970a sli krait edition am3+ amd 970 & sb950 sata 6gb/s usb 3.1 atx amd motherboard,Motherboards,79.99,61,msi,970a sli krait edition
N82E16813130922,msi 970a-g43 plus am3+/am3 amd 970 & sb950 sata 6gb/s usb 3.1 atx amd motherboard,Motherboards,69.99,66,msi,970a-g43 plus
N82E16813157364,asrock 970 pro3 r2.0 am3+/am3 amd 970 sata 6gb/s usb 3.0 atx amd motherboard with uefi bios,Motherboards,59.99,74,asrock,970 pro3 r2.0
N82E16813157457,asrock fm2a88x extreme6+ fm2+ / fm2 amd a88x  bolton d4  sata 6gb/s usb 3.0 hdmi atx amd motherboard,Motherboards,94.99,76,asrock,fm2a88x extreme6+
9SIA24G3RH7965,gigabyte ga-78lmt-s2 am3+ amd 760g + sb710 micro atx amd motherboard,Motherboards,65.05,76,gigabyte,ga-78lmt-s2
9SIA6ZP3SY2959,gigabyte ga-990fx-gaming am3+ amd 990fx sata 6gb/s usb 3.1 usb 3.0 atx amd motherboard,Motherboards,146.95,79,gigabyte,ga-990fx-gaming
9SIA6ZP3R86704,gigabyte ga-990fxa-ud3 r5  rev. 1.0  am3+/am3 amd 990fx sata 6gb/s usb 3.0 atx amd motherboard,Motherboards,129.11,83,gigabyte,ga-990fxa-ud3 r5  rev. 1.0 
N82E16813130859,msi msi gaming 990fxa-gaming am3+/ am3 amd 990fx & sb950 sata 6gb/s usb 3.1 atx amd motherboard,Motherboards,149.99,90,msi,990fxa-gaming
N82E16813157394,asrock 970 extreme3 r2.0 am3+/am3 amd 970 sata 6gb/s usb 3.0 atx amd motherboard,Motherboards,99.99,106,asrock,970 extreme3 r2.0
N82E16813130722,msi 760gma-p34  fx  am3+ amd 760g sata 6gb/s usb 3.0 micro atx amd motherboard,Motherboards,54.99,113,msi,760gma-p34  fx 
N82E16813128663,gigabyte ga-f2a88xn-wifi fm2+ / fm2 amd a88x  bolton d4  sata 6gb/s usb 3.0 hdmi mini itx amd motherboard,Motherboards,89.99,123,gigabyte,ga-f2a88xn-wifi
N82E16813132713,asus 970 pro gaming/aura am3+ amd 970 + sb 950 sata 6gb/s usb 3.1 atx amd motherboard,Motherboards,109.99,130,asus,970 pro gaming/aura
9SIA85V4M09453,asrock 970m pro3 am3+/am3 amd 970 + amd sb950 6 x sata 6gb/s usb 3.0 micro atx amd motherboard,Motherboards,107.98,168,asrock,970m pro3
9SIA1N83VF6962,gigabyte ga-970a-ds3p  rev. 2.0  am3+ amd 970 sata 6gb/s usb 3.0 atx amd motherboard,Motherboards,70.37,173,gigabyte,ga-970a-ds3p  rev. 2.0 
N82E16813157358,asrock 990fx extreme9 am3+ amd 990fx + sb950 sata 6gb/s usb 3.0 atx amd motherboard with uefi bios,Motherboards,169.99,182,asrock,990fx extreme9
9SIABFS5B71324,msi 880gm-e41 am3 amd 880g hdmi micro atx amd motherboard,Motherboards,78.88,0,msi,880gm-e41
9SIA85V43V1050,asus m5a99x evo r2.0 am3+ amd 990x + sb950 sata 6gb/s usb 3.0 atx amd motherboard with uefi bios,Motherboards,339.88,206,asus,m5a99x evo r2.0
9SIA85V4R41161,gigabyte ga-f2a88xm-d3h fm2+ / fm2 amd a88x  bolton d4  sata 6gb/s usb 3.0 hdmi micro atx amd motherboard,Motherboards,133.89,217,gigabyte,ga-f2a88xm-d3h
N82E16813131942,asus m5a78l-m/usb3 am3+ amd 760g + sb710 usb 3.0 hdmi uatx amd motherboard,Motherboards,49.99,237,asus,m5a78l-m/usb3
N82E16813157479,asrock asrock fatal1ty gaming fatal1ty 990fx killer am3+/am3 amd 990fx + amd sb950 sata 6gb/s usb 3.0 atx amd gaming motherboard,Motherboards,119.99,265,asrock,fatal1ty 990fx killer
N82E16813128627,gigabyte ga-970a-d3p am3+/am3 amd 970 sata 6gb/s usb 3.0 atx amd motherboard,Motherboards,83.99,266,gigabyte,ga-970a-d3p
N82E16813157262,asrock 970 extreme4 am3+/am3 amd 970 + sb950 sata 6gb/s usb 3.0 atx amd motherboard with uefi bios,Motherboards,96.99,321,asrock,970 extreme4
9SIA85V4RS1533,gigabyte ga-970a-ud3p  rev. 2.0  am3+/am3 amd 970 sata 6gb/s usb 3.0 atx amd motherboard,Motherboards,143.89,358,gigabyte,ga-970a-ud3p  rev. 2.0 
N82E16813157281,asrock 990fx extreme3 am3+ amd 990fx + sb950 sata 6gb/s usb 3.0 atx amd motherboard with uefi bios,Motherboards,109.99,391,asrock,990fx extreme3
N82E16813130790,msi msi gaming 970 gaming am3+/am3 amd 970 and sb950 sata 6gb/s usb 3.0 atx amd motherboard,Motherboards,99.99,465,msi,970 gaming
N82E16813138372,biostar ta970 ver. 5.3 am3+ amd 970 + sb950 sata 6gb/s usb 3.0 atx amd motherboard with uefi bios,Motherboards,79.99,470,biostar,ta970 ver. 5.3
N82E16813128565,gigabyte ga-78lmt-usb3  rev. 6.0  am3+ amd 760g + sb710 usb 3.0 hdmi micro atx amd motherboard,Motherboards,59.99,476,gigabyte,ga-78lmt-usb3  rev. 6.0 
9SIA24G3RH7980,asus m5a97 r2.0 am3+ amd 970 + sb 950 sata 6gb/s usb 3.0 atx amd motherboard with uefi bios,Motherboards,97.2,506,asus,m5a97 r2.0
N82E16813131876,asus rog crosshair v formula-z am3+ amd 990fx + sb950 sata 6gb/s usb 3.0 atx amd gaming motherboard with 3-way sli/crossfirex support and uefi bios,Motherboards,219.99,585,asus,crosshair v formula-z
N82E16813131872,asus m5a97 le r2.0 am3+ amd 970 + sb950 sata 6gb/s usb 3.0 atx amd motherboard with uefi bios,Motherboards,74.99,604,asus,m5a97 le r2.0
N82E16813131851,asus m5a99fx pro r2.0 am3+ amd 990fx + sb950 sata 6gb/s usb 3.0 atx amd motherboard with uefi bios,Motherboards,134.99,668,asus,m5a99fx pro r2.0
N82E16811147183,rosewill galaxy-01 - black gaming atx mid tower computer case - three fans included  up to four fans supported  top-mounted usb 3.0 port,Computer Cases,39.99,104,rosewill,galaxy-01
9SIA2F84D68943,corsair obsidian series 750d airflow cc-9011078-ww black brushed aluminum and steel atx full tower computer case atx power supply,Computer Cases,154.98,48,corsair,cc-9011078-ww
9SIA0ZX57D0975,nzxt phantom 820 series ca-ph820-g1 gunmetal steel / plastic atx full tower computer case,Computer Cases,221.83,48,nzxt,ca-ph820-g1
9SIA0723W13278,case rosewill srm-01 micro atx mini tower computer case,Computer Cases,34.99,49,rosewill,srm-01
N82E16811854028,phanteks eclipse p400 series ph-ec416p_bk satin black steel side window atx mid tower case with 10 color rgb downlight,Computer Cases,69.99,48,phanteks,ph-ec416p_bk
N82E16811353088,diypc d480-w white dual usb 3.0 atx mid tower gaming computer case with build-in 5 x fans  2 x 120mm blue led fan x front  1 x 120mm blue led fan x rear  2 x 120mm fan x top   fan controller,Computer Cases,59.99,48,diypc,d480-w
9SIA0ZX57D1139,zalman zm-z9 u3 black steel / plastic atx mid tower computer case,Computer Cases,72.03,49,zalman,zm-z9 u3
N82E16811353063,diypc cuboid-g black usb 3.0 gaming micro-atx mid tower computer case w/ 1 x 140mm led green fan x front  1 x 120mm led green fan x rear,Computer Cases,49.99,50,diypc,cuboid-g
N82E16811353073,diypc cuboid-b black usb 3.0 gaming micro-atx mid tower computer case w/1 x 140mm led blue fan x front  1 x120mm led blue fan x rear,Computer Cases,49.99,49,diypc,cuboid-b
9SIA9FT3GT2418,zalman z11 plus hf1 black steel / plastic atx mid tower computer case,Computer Cases,76.74,50,zalman,z11 plus hf1
N82E16811154085,apex mj-16 black steel microatx mini tower computer case atx12v sfx 250w power supply,Computer Cases,39.99,50,apex,mj-16
9SIA4CP1GG2310,bitfenix prodigy m midnight black steel/ plastic micro atx mini tower computer case,Computer Cases,170.58,51,bitfenix,bfc-prm-300-kkxsk-rp
N82E16811235034,zalman z11 plus black steel / plastic atx mid tower computer case,Computer Cases,49.99,50,zalman,z11 plus
N82E16811112331,lian li pc-a05fnb black aluminum atx mid tower computer case,Computer Cases,84.99,51,lian li,pc-a05fnb
N82E16811353001,diypc alpha-db6 black acrylic atx bench case bench computer case for atx/micro atx motherboard â€“ pc components not included,Computer Cases,39.99,51,diypc,alpha-db6
N82E16811517019,azza genesis 9000 csaz-9000w white 0.8mm secc atx full tower computer case,Computer Cases,164.99,52,azza,csaz-9000w
9SIA2F84D68845,in win bp655 mini itx case with ip-s300ff1-0 h haswell ready power supply  8cm fan  black  tac 2.0  front usb 3.0x2  hd audio,Computer Cases,67.19,52,in win,bp655.fh300tb3
N82E16811352051,fractal design define r5 titanium window silent atx midtower computer case,Computer Cases,89.99,53,fractal design,fd-ca-def-r5-ti-w
N82E16811353072,diypc zondda-b black spcc steel atx mid tower computer case,Computer Cases,35.98,54,diypc,zondda-b
9SIA2F84D68911,corsair carbide series cc-9011070-ww black steel / plastic microatx mid tower air 240 high airflow microatx and mini-itx pc case atx power supply,Computer Cases,89.97,53,corsair,cc-9011070-ww
N82E16811154110,apex pcv-588 black steel atx mid tower computer case,Computer Cases,51.99,54,apex,pcv-588
N82E16811853013,deepcool kendomen red atx mid tower computer case preinstalled 5 cooling fans with side window support 240mm water cooling installation at top,Computer Cases,49.49,55,deepcool,kendomen red
N82E16811163121,silverstone fortress series ft01-bw black aluminum atx mid tower uni-body computer case,Computer Cases,209.99,56,silverstone,ft01-bw
9SIA2F84D69007,thermaltake commander g41/black/win/secc black spcc atx mid tower computer case  ca-1b4-00m1wn-00 ,Computer Cases,65.54,56,thermaltake,ca-1b4-00m1wn-00
N82E16811154079,apex tx-373 black steel microatx mid tower computer case 300w power supply,Computer Cases,39.99,56,apex,tx-373
N82E16811854001,phanteks enthoo primo series ph-es813p_bl black w/ blue led aluminum faceplates / steel chassis atx full tower computer case,Computer Cases,229.99,56,phanteks,ph-es813p_bl
N82E16811139054,corsair  graphite series 760t black full tower windowed case,Computer Cases,159.99,56,corsair,cc-9011073-ww
N82E16811146218,new nzxt h440 steel mid tower case. next generation 5.25-less design. include 4 x 2nd gen fn v2 fans  high-end wc support  usb3.0  pwm fan hub  white/black,Computer Cases,109.99,57,nzxt,ca-h442w-w1
N82E16811146181,nzxt ca-ph240-w1 white steel / plastic atx mid tower computer case,Computer Cases,65.99,57,nzxt,ca-ph240-w1
N82E16811146097,nzxt phantom 820 series ca-ph820-m1 matte black steel / plastic atx full tower computer case,Computer Cases,199.99,58,nzxt,ca-ph820-m1
9SIA2F84D69192,corsair carbide series 100r cc-9011075-ww black steel atx mid tower computer case atx  not included  power supply,Computer Cases,53.96,57,corsair,cc-9011075-ww
N82E16811147244,case rosewill  stryker m atx mid tower gaming computer case  come with three fans- 2 x front 120mm fan  1 x rear 120mm fan,Computer Cases,59.99,58,rosewill,stryker m
9SIA0AJ2MX1780,raidmax blackstorm atx-615wu black steel / plastic atx mid tower computer case,Computer Cases,79.89,58,raidmax,atx-615wu
N82E16811129174,antec performance one series p183 v3 black aluminum / steel / plastic atx mid tower computer case,Computer Cases,139.99,58,antec,p183 v3
9SIA2F84D68892,antec sonata sonata proto black 0.8mm cold rolled steel atx mid tower computer case,Computer Cases,66.1,57,antec,sonata proto
N82E16811108396,in win bp671 mini itx case with ip-s200ff1-0 h haswell ready power supply  8cm fan  black  tac 2.0  front usb 2.0x2  hd audio,Computer Cases,49.99,58,in win,bp671.fh200b
N82E16811156300,raidmax viper gx atx-512wbg black/green steel / plastic atx mid tower computer case,Computer Cases,69.99,58,raidmax,atx-512wbg
N82E16811147238,rosewill star predator atx mid tower gaming computer case  tool-less design of drive bays  removable hdd cages  support up to 6 fans,Computer Cases,49.99,59,rosewill,star predator
N82E16811148067,logisys computer cs136bk black aluminum / steel microatx mid tower computer case 480w power supply,Computer Cases,34.99,60,logisys computer,cs136bk
N82E16811139055,corsair  graphite series 760t cc-9011074-ww white full tower windowed case,Computer Cases,167.99,62,corsair,cc-9011074-ww
9SIA3912D88094,apevia x-trooper series x-trp-gn black/green steel atx mid tower computer case,Computer Cases,72.08,61,apevia,x-trp-gn
N82E16811108433,in win gt1 black secc steel atx mid tower computer case,Computer Cases,64.99,63,in win,gt1
N82E16811146217,new nzxt h440 steel mid tower case. next generation 5.25-less design. include 4 x 2nd gen fnv2 fans  high-end wc support  usb3.0  pwm fan hub  matte blk / red,Computer Cases,104.99,62,nzxt,ca-h442w-m1
N82E16811853017,deepcool tesseract sw red red spcc+plastic+rubber coating panel thickness  0.7mm  atx mid tower computer case atx ps2 power supply,Computer Cases,41.99,62,deepcool,tesseract sw red
N82E16811146197,nzxt s340 matte black/blue steel atx mid tower case,Computer Cases,64.99,63,nzxt,s340_blue
N82E16811156287,raidmax cobra atx-502wbg black steel / plastic atx mid tower computer case,Computer Cases,69.99,64,raidmax,atx-502wbg
N82E16811146178,nzxt source 220 ca-s220w-b1 black steel / plastic atx mid tower computer case,Computer Cases,54.99,64,nzxt,ca-s220w-b1
N82E16811121124,hec vigilance black 0.5 mm thickness sgcc microatx mini tower computer case with dual 8cm fan  2x usb2.0 and hd audio,Computer Cases,22.99,64,hec,vigilance
N82E16811112287,lian li pc-t60b black aluminum atx / micro-atx test bench computer case,Computer Cases,69.99,64,lian li,pc-t60b
N82E16811553009,cougar orange challenger black steel atx computer case with 12cm cougar turbine hyper-spin bearing silent fans and 20cm led fan,Computer Cases,69.99,65,cougar,challenger-o
N82E16811133212,thermaltake chaser series a31 vp300a1w2n black steel / plastic atx mid tower computer case,Computer Cases,79.99,65,thermaltake,vp300a1w2n
N82E16811139027,corsair graphite series 230t cc-9011038-ww orange on black with orange led fans atx mid tower computer case,Computer Cases,74.99,66,corsair,cc-9011038-ww
N82E16811119306,mastercase pro 5 mid-tower case with freeform modular system  window side panel  top mesh cover  and watercooling bracket by cooler master,Computer Cases,119.99,66,cooler master,mcy-005p-kwn00
N82E16811147232,rosewill stealth atx mid game case hdd dock fan control 5 fan,Computer Cases,59.99,67,rosewill,stealth
N82E16811139029,corsair carbide series air 540 cc-9011034-wled silver steel atx cube computer case,Computer Cases,129.99,67,corsair,cc-9011034-wled
N82E16811139049,corsair graphite series cc-9011059-ww white steel atx full tower 780t full tower pc case atx power supply,Computer Cases,179.99,67,corsair,cc-9011059-ww
9SIA7252PB7007,raidmax vortex atx-402wb black steel / plastic atx mid tower computer case,Computer Cases,90.29,69,raidmax,atx-402wb
N82E16811146069,nzxt guardian 921 rb 921rb-001-rd black secc steel chassis computer case,Computer Cases,72.99,69,nzxt,921rb-001-rd
N82E16811147226,rise atx full tower game case - rosewill - e-atx  2 psu  7 fans,Computer Cases,79.99,69,rosewill,rise
N82E16811853004,deepcool tesseract wh mid tower computer case spcc + plastic,Computer Cases,36.99,69,deepcool,tesseract wh
N82E16811119277,cooler master n400 nse-400-kkn2 n-series mid tower computer case with atx motherboard support  multiple 240mm radiator support  and ventilated front panel,Computer Cases,49.99,69,cooler master,nse-400-kkn2  n400 
N82E16811139045,corsair carbide series cc-9011069-ww arctic white steel microatx mid tower air 240 high airflow microatx and mini-itx pc case atx power supply,Computer Cases,74.99,70,corsair,cc-9011069-ww
N82E16811353062,diypc cuboid-r black / red usb 3.0 gaming micro-atx mid tower computer case w/ 1 x 140mm led red fan x front  1 x 120mm led red fan x rear,Computer Cases,49.89,72,diypc,cuboid-r
N82E16811108127,in win grone black secc atx full tower computer case atx 12v/eps power supply compatible,Computer Cases,129.99,73,in win,gr one black
N82E16811139048,corsair graphite series 780t black atx full tower pc case atx power supply,Computer Cases,169.99,76,corsair,780t
N82E16811139016,corsair carbide series 300r windowed black atx mid tower case,Computer Cases,79.99,75,corsair,300r windowed
9SIA2F84D69156,antec minuet350 piano black steel microatx slim case computer case 350w 80plus certified power supply,Computer Cases,103.52,76,antec,minuet350
N82E16811853012,deepcool kendomen black atx mid tower computer case preinstalled 5 cooling fans with side window support 240mm water cooling installation at top,Computer Cases,49.99,77,deepcool,kendomen black
N82E16811208059,xion gaming series xon-310_bk black with blue led light steel / plastic microatx mid tower computer case,Computer Cases,22.99,77,xion,xon-310_bk
N82E16811208052,xion xon-560 matx/ itx meshed mini tower case  usb 3.0  black/blue led,Computer Cases,36.99,77,xion,xon-560-bk
N82E16811352047,fractal design node 804 black window aluminum/steel matxÂ  cube computer case,Computer Cases,79.99,78,fractal design,fd-ca-node-804-bl
N82E16811353026,diypc solar-m1-r black/red secc atx mid tower usb 3.0 gaming computer case w/ 2 x 120mm red fans,Computer Cases,34.97,79,diypc,solar-m1-r
9SIA6ZP3N68493,enermax ostrog gt eca3280a-bl black / blue steel / plastic atx mid tower computer case,Computer Cases,69.99,81,enermax,eca3280a-bl
N82E16811353002,diypc alpha-gt3 black acrylic and aluminum atx bench case bench computer case for atx/micro atx motherboard â€“ pc components not included,Computer Cases,49.99,81,diypc,alpha-gt3
N82E16811108434,in win gt1 white secc steel atx mid tower computer case,Computer Cases,59.99,82,in win,gt1
N82E16811146198,nzxt s340 matte black/red steel atx mid tower case,Computer Cases,59.99,84,nzxt,s340_red
N82E16811517020,azza genesis 9000 csaz-9000b black 0.8mm secc atx full tower computer case,Computer Cases,139.99,85,azza,csaz-9000b
N82E16811139021,corsair obsidian series 350d cc-9011029-ww black aluminum / steel microatx case with window,Computer Cases,99.99,85,corsair,cc-9011029-ww
N82E16811353056,diypc solo-t1-r black usb 3.0 atx mid tower gaming computer case with 2 x red fans  1 x 120mm led fan x front  1x120mm fan x rear  pre-installed,Computer Cases,25.98,85,diypc,solo-t1-r
9SIA24G28M7623,antec isk 300-150 black 0.8mm cold rolled steel mini-itx desktop computer case 150w power supply,Computer Cases,89.53,87,antec,isk 300-150
9SIABD552C9360,hec 7106bb black 1.0mm thickness atx desktop computer case,Computer Cases,49.99,88,hec,7106bb
N82E16811139032,corsair carbide series air 540  cc-9011048-ww  arctic white steel atx mid tower cube computer case,Computer Cases,134.99,89,corsair,air 540  cc-9011048-ww 
9SIA0AJ3NH2515,thermaltake chaser a71 vp400m1w2n black secc atx full tower case,Computer Cases,279.95,89,thermaltake,vp400m1w2n
N82E16811147185,rosewill galaxy-03 - black gaming atx mid tower computer case - top-mounted usb 3.0 port  three fans included  1 x front blue led 120mm  1 x rear 120mm  1 x top 120mm,Computer Cases,44.99,90,rosewill,galaxy-03
N82E16811147184,rosewill galaxy-02 - black gaming atx mid tower computer case - top-mounted usb 3.0 port  three fans included - 1 x front blue led 120mm  1 x rear 120mm  1 x top 120mm,Computer Cases,49.99,90,rosewill,galaxy-02
N82E16811112339,lian li pc-q25b black aluminum mini-itx tower computer case,Computer Cases,99.99,91,lian li,pc-q25b
9SIA0ZX57D1084,bitfenix prodigy arctic white steel / plastic mini-itx tower computer case,Computer Cases,83.22,93,bitfenix,bfc-pro-300-wwxkw-rp
N82E16811854006,phanteks enthoo luxe series ph-es614l_bk black aluminum / steel atx full tower computer case,Computer Cases,149.99,94,phanteks,ph-es614l_bk
N82E16811133196,thermaltake commander series vn40006w2n white / black secc atx mid tower computer case,Computer Cases,49.99,95,thermaltake,vn40006w2n
9SIA0ZX57D1182,nzxt phantom 530 white atx full tower computer case includes 1 x 200mm front  1 x 140mm rear 2 x usb 3.0  fan controller,Computer Cases,131.03,95,nzxt,ca-ph530-w1
N82E16811352049,fractal design define r5 black window silent atx midtower computer case,Computer Cases,99.99,95,fractal design,fd-ca-def-r5-bk-w
9SIA0ZX1VZ8143,in win bk623.bh300tb matx case with ip-p300bn1-0 h haswell ready power supply  ppct  usb 2.0 x 4  hd audio  air filter,Computer Cases,70.49,97,in win,bk623.bh300tb
N82E16811144224,apevia x-qboii x-qboii-nw-bk/500 black secc steel microatx mini tower computer case 500w power supply,Computer Cases,49.99,97,apevia,x-qboii-nw-bk/500
9SIA0ZX57D0974,nzxt phantom 410 series ca-ph410-g1 gunmetal steel / plastic atx mid tower black trim computer case,Computer Cases,96.26,96,nzxt,ca-ph410-g1
N82E16811119299,cooler master elite 110 rc-110-kkn2 midnight black steel / plastic mini-itx tower computer case,Computer Cases,42.99,102,cooler master,rc-110-kkn2
N82E16811353061,diypc zondda-o black usb 3.0 atx mid tower gaming computer case with 3 x orange fans  1 x 120mm led fan x side  1 x 120mm led fan x front  1 x 120mm fan x rear ,Computer Cases,35.89,102,diypc,zondda-o
N82E16811139038,corsair carbide series spec-03 black steel atx mid tower gaming case with white led fans atx power supply  not included ,Computer Cases,59.99,103,corsair,spec-03
