asin,name,brand,category,price,review_count,info
B00GM83C86,Corsair Vengeance Pro 32GB 4 x 8GB DDR3 2400MHz C11 Memory Kit 1.65V,Corsair,172500,$249.99,121,"B00GM83C86 4.6 out of 5 stars 7 ounces ( ) Item can be shipped within U.S. This item can be shipped to select countries outside of the U.S. November 12, 2013 2 GB DDR3 2400 2400 MHz Corsair CMY32GX3M4A2400C11R 6.1 ounces 5.3 x 1.7 x 0.2 inches 5.31 x 1.73 x 0.23 inches DDR3 SDRAM 1.65 volts"
B00IHCK56C,"Epson WorkForce DS-860 Hi Speed, Sheet-Fed, Color Document Scanner, 80 page Auto Document Feeder (ADF) Duplex (B11B222201)",Epson,172500,$758.52,62,"8.7 x 11.8 x 8.1 inches 8.8 pounds 11.2 pounds ( ) Epson B00IHCK56C Item can be shipped within U.S. This item can be shipped to select countries outside of the U.S. China WorkForce DS-860 4.2 out of 5 stars February 19, 2014 None None"
B003XN3BZC,4.0GB Samsung PC3-10600 DDR3 1333MHz SO-DIMM 204 Pin SO-DIMM Memory Upgrade Module,Samsung,172500,$30.99,253,"2.3 x 1.3 x 0.1 inches 0.8 ounces 0.8 ounces ( ) Other World Computing B003XN3BZC Made in USA and Imported M471b5273ch0-ch9 4.7 out of 5 stars July 28, 2010 None None"
B004CRSM4I,Corsair Vengeance 8 GB (2 x 4 GB) DDR3 1600 MHz PC3 12800 240-Pin DDR3 Dual Channel Memory Kit 1.5V,Corsair,172500,$62.99,895,"4 x 3 x 1 inches 4 ounces 4.8 ounces ( ) B004CRSM4I CMZ8GX3M2A1600C9 4.7 out of 5 stars September 19, 2010 None None"
B00KK8XNLA,Crucial CT16G4RFD4213 16GB Single DDR4 2133 MT/s (PC4-2133) CL15 DR x4 ECC Registered DIMM 288-Pin Server Memory,Crucial,172500,$148.98,13,"B00KK8XNLA 4.4 out of 5 stars 0.6 ounces ( ) May 20, 2014 1 inches 8032 16 GB SDRAM 667 MHz Crucial CT16G4RFD4213 CT16G4RFD4213 0.3 ounces 7 x 2.2 x 0.5 inches 7 x 2.25 x 0.5 inches Black/Green 1 DDR4 SDRAM 1.2 volts"
B00SV7IILC,Corsair 8GB Kit (1x 8GB) 2133 MHz CL15 288-Pin DIMM DDR4 RAM Memory (CMV8GX4M1A2133C15),Corsair,172500,$57.99,6,"B00SV7IILC 4.5 out of 5 stars 0.6 ounces ( ) July 1, 2014 8 GB DDR3 2600 2133 MHz Corsair CMV8GX4M1A2133C15 0.6 ounces 6.1 x 3 x 0.5 inches 6.1 x 3 x 0.5 inches 1 DDR4 SDRAM 1.2 volts"
B019FRCV9G,Crucial 32GB Kit (16GBx2) DDR4 2400 MT/s (PC4-19200) DR x8 Unbuffered SODIMM 260-Pin Memory - CT2K16G4SFD824A,Crucial,172500,$216.87,13,"B019FRCV9G 5.0 out of 5 stars 2.1 ounces ( ) Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item can be shipped to select countries outside of the U.S. May 5, 2016 32 GB DRAM 2400 MHz Crucial MICRON CONSUMER PRODUCTS GROUP, INC CT2K16G4SFD824A 0.6 ounces 0.5 x 0 x 0.1 inches 0.52 x 0.03 x 0.12 inches DDR4 SDRAM 1.2 volts"
B0076W9Q5A,Corsair Vengeance 16GB (2x8GB)  DDR3 1600 MHz (PC3 12800) Laptop  Memory 1.5V,Corsair,172500,$128.99,1023,"B0076W9Q5A 4.6 out of 5 stars 0.6 ounces ( ) March 3, 2012 8 GB DDR3 1600 1600 MHz Corsair CMSX16GX3M2A1600C10 1.1 ounces 6 x 0.6 x 3 inches 6 x 0.63 x 3 inches 1 DDR3 SDRAM 1.5 volts"
B01DGOF6GE,Ballistix Sport LT 4GB Single DDR4 2400 MT/s (PC4-19200) SODIMM 260-Pin  - BLS4G4S240FSD (Gray),Ballistix,172500,$35.99,108,"B01DGOF6GE 4.8 out of 5 stars 0.3 ounces ( ) Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item can be shipped to select countries outside of the U.S. March 29, 2016 2400 GHz 4 GB SO-DIMM 19200 MHz Ballistix BLS4G4S240FSD 0.3 ounces 7 x 0.4 x 5 inches 7 x 0.44 x 5 inches Grey DDR4 SDRAM"
B00UVN2C8O,Corsair Vengeance LPX 8GB (1 x 8GB) DDR4 DRAM 2400MHz (PC4-19200) C14 Memory Kit - Black,Corsair,172500,$67.18,20,"B00UVN2C8O 4.3 out of 5 stars 2.1 ounces ( ) Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item is not eligible for international shipping. March 10, 2015 8 GB DDR2 667 2400 MHz Corsair CMK8GX4M1A2400C14 0.3 ounces 6.1 x 3.5 x 0.5 inches 6.1 x 3.54 x 0.47 inches Black 1 DDR4 SDRAM 1.2 volts"
B008EM9GVA,Crucial 8GB Single DDR3L 1600MT/s PC3-12800 DR x8 ECC UDIMM 240-Pin Server Memory CT102472BD160B,Crucial,172500,$73.86,13,"B008EM9GVA 5.0 out of 5 stars 0.6 ounces ( ) September 23, 2012 8 GB DDR3 1600 1600 MHz Crucial CT102472BD160B 0.6 ounces 1 x 1 x 1 inches 1 x 1 x 1 inches DDR3 SDRAM 1.35 volts"
B00UVN2B8K,Corsair Vengeance LPX 8GB (1 x 8GB) DDR4 DRAM 2400MHz (PC4-19200) C14 Memory Kit - Red,Corsair,172500,$59.99,7,"B00UVN2B8K 5.0 out of 5 stars 2.9 ounces ( ) Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item can be shipped to select countries outside of the U.S. March 10, 2015 8 GB DDR2 667 2400 MHz Corsair CMK8GX4M1A2400C14R 0.3 ounces 6.1 x 3.5 x 0.5 inches 6.1 x 3.54 x 0.47 inches Red DDR4 SDRAM 1.2 volts"
B00E0TIGOY,"NEW 16GB 4x4GB Apple iMac (21.5 and 27-inch, Late 2009)",Samsung,172500,$92.99,32,"3 x 1 x 2 inches 0.6 ounces 0.6 ounces ( ) Samsung, Kingston, Hynix, Smart, Corsair, Elpida, Micron, or Nanya B00E0TIGOY 4.3 out of 5 stars July 18, 2013 None None"
B00OTJZU7G,Corsair DOMINATOR Platinum Series 32GB (4 x 8GB) DDR4 DRAM 2400MHz C14 memory kit for DDR4 Systems,Corsair,172500,$298.99,13,"B00OTJZU7G 4.9 out of 5 stars 12 ounces ( ) October 13, 2014 32 GB DDR2 667 2400 MHz Corsair CMD32GX4M4A2400C14 8 ounces 6.5 x 6.3 x 1.4 inches 6.5 x 6.3 x 1.4 inches Aluminium, Black, Grey DDR4 SDRAM 1.2 volts"
B01N5P755B,Ballistix Sport LT 8GB Single DDR4 2666 MT/s (PC4-21300) DR x8 DIMM 288-Pin Memory - BLS8G4D26BFSE (Red),Ballistix,172500,$69.95,0,"B01N5P755B 0.0 out of 5 stars 2.4 ounces ( ) Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item can be shipped to select countries outside of the U.S. January 20, 2017 8 GB DRAM 2666 MHz Ballistix BLS8G4D26BFSE 1.1 ounces 5.2 x 0.2 x 1.3 inches 5.25 x 0.22 x 1.27 inches DDR4 SDRAM 1.2 volts"
B002BJ37JO,Samsung 2GB PC-8500 DDR3 1066MHz SO-DIMM 204 Pin 2.0GB Memory Upgrade Modules M471B5673FH0-CF8,None,172500,$10.00,110,"4.6 x 0.2 x 4 inches 0.3 ounces 0.3 ounces ( ) Samsung B002BJ37JO Made in USA or Imported BBN - M471B5673FH0-CF8 - 1907 4.6 out of 5 stars May 29, 2009 None None"
B01M10F5J3,Corsair Vengeance LED 32GB (4x8GB) DDR4 3200 (PC4-25600) C16 for DDR4 Systems - Red LED PC Memory (CMU32GX4M4C3200C16R),Corsair,172500,$304.99,2,"B01M10F5J3 5.0 out of 5 stars 9.9 ounces ( ) Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item can be shipped to select countries outside of the U.S. June 30, 2016 32 GB DRAM 3200 MHz Corsair CMU32GX4M4C3200C16R 9.9 ounces 5.2 x 0.9 x 6.4 inches 5.2 x 0.9 x 6.4 inches Black DDR4 SDRAM"
B0001FUE6E,"DYMO Industrial Permanent Labels for DYMO LabelWriter and Industrial Label Makers, Black on White, 3/4"", 1 Roll (18484)",DYMO,172500,$12.99,24,"B0001FUE6E 4.4 out of 5 stars 0.3 ounces ( ) Item can be shipped within U.S. This item can be shipped to select countries outside of the U.S. August 22, 2008 DYMO 0.3 ounces 1.2 x 3.4 x 3.1 inches for Proposition 65 warning 18484 White PolyesterMiscellaneousAdditional Information: F 1 Each 18484 None"
B0187IKCY0,"Kingston Technology 8GB DDR4 2133MHz SODIMM Memory for Select Acer, Dell, HP/Compaq Laptops (KCP421SD8/8)",Kingston Technology,172500,$60.00,19,"B0187IKCY0 5.0 out of 5 stars 0.3 ounces ( ) Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item is not eligible for international shipping. November 21, 2015 8 GB DDR 400 2133 MHz Kingston Technology KCP421SD8/8 KCP421SD8/8 1.4 ounces 5.2 x 1.2 x 0.1 inches 5.25 x 1.23 x 0.13 inches DDR4 SDRAM 1.2 volts"
B0143UM082,Corsair Vengeance Pro Series 32GB DDR3L DRAM 1600MHz C9 Memory Kit for DDR3L Systems (CMY32GX3M4C1600C9),Corsair,172500,$ 2 1 0 . 0 0,1,"B0143UM082 4.0 out of 5 stars 8.3 ounces Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item is not eligible for international shipping. May 28, 2015 32768 MB DDR3 2400 1600 MHz Corsair CMY32GX3M4C1600C9 7.5 ounces 4.7 x 0.7 x 6.1 inches 4.72 x 0.7 x 6.1 inches Black, silver DDR3 SDRAM 1.35 volts"
B00IV19HZE,Timetec Hynix IC 16GB Kit (2x8GB) DDR3 1600MHz PC3-12800 Non ECC Unbuffered 1.35V/1.5V CL11 2Rx8 Dual Rank 240 Pin UDIMM Desktop Memory Ram Module Upgrade (16GB Kit (2x8GB)),Timetec,172500,$ 1 9 . 9 9,39,"B00IV19HZE 4.6 out of 5 stars 3.5 ounces ( ) March 7, 2014 Timetec 3.5 ounces 5.3 x 0.2 x 1.2 inches LYSB00IV19HZE-ELECTRNCS 2 16GB KIT (2x8GB) 75TT160UL1R8-4G None"
B01N9USQRF,94Y5974 IBM 750W HE Platinum AC Power Supply - Naturawell update,NaturaWell,172500,$512.69,0,"1 x 1 x 1 inches 1 pounds 2 pounds ( ) NaturaWell B01N9USQRF 0.0 out of 5 stars January 23, 2017 None None"
B01HKF4XA0,"Corsair Vengeance 32GB (4x8GB) DDR4 3400 (PC4-27200) C16, Red LED (CMU32GX4M4C3400C16R)",Corsair,172500,$329.99,5,"B01HKF4XA0 5.0 out of 5 stars 10.6 ounces ( ) Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item can be shipped to select countries outside of the U.S. June 23, 2016 32 GB DRAM 3400 MHz Corsair CMU32GX4M4C3400C16R 4 ounces 5.3 x 0.3 x 2 inches 5.32 x 0.28 x 1.97 inches Black, Red DDR4 SDRAM 1.35 volts"
B0085IWXB8,Corsair Vengeance  16GB (2x8GB)  DDR3 1600 MHz (PC3 12800) Desktop Memory 1.5V,Corsair,172500,$114.99,67,"B0085IWXB8 4.5 out of 5 stars 4.2 ounces ( ) Item can be shipped within U.S. This item can be shipped to select countries outside of the U.S. May 21, 2010 8 GB DDR3 1600 1600 MHz Corsair CMZ16GX3M2A1600C9 3.2 ounces 7.1 x 6.5 x 5 inches 7.13 x 6.5 x 5 inches DDR3 SDRAM 1.5 volts"
B00BKVQETY,OWC 16GB (2x 8GB) 1333Mhz PC3-10600 DDR3 SO-DIMM 204-Pin Memory Upgrade Kit,OWC,172500,$129.99,66,"5.6 x 4.6 x 0.4 inches 0.3 ounces 0.3 ounces ( ) Other World Computing B00BKVQETY This item must be shipped separately from other items in your order. Additional shipping charges will not apply. OWC1333DDR3S16P 4.5 out of 5 stars February 12, 2014 None None"
B01N4V45QM,G.SKILL TridentZ RGB Series 16GB (2 x 8GB) 288-Pin DDR4 3600MHz (PC4 28800) Desktop Memory Model F4-3600C16D-16GTZR,G.Skill,172500,$247.00,0,"7 x 6.3 x 0.5 inches 5.4 ounces 5.4 ounces ( ) G.SKILL B01N4V45QM F4-3600C16D-16GTZR 0.0 out of 5 stars February 21, 2017 None None"
B01AG9FGF8,Kingston Technology HyperX Savage Black 16GB Kit (2x8GB) 3000MHz DDR4 CL15 DIMM XMP Memory (HX430C15SB2K2/16),None,172500,$159.79,29,"B01AG9FGF8 4.4 out of 5 stars 2.9 ounces ( ) Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item can be shipped to select countries outside of the U.S. January 11, 2016 16 GB DDR 400 3000 MHz HyperX KINGSTON TECHNOLOGY CORP. HX430C15SB2K2/16 1.4 ounces 5.2 x 1.2 x 0.1 inches 5.25 x 1.23 x 0.13 inches Black DDR4 SDRAM 1.35 volts"
B01FM3GM5G,Kingston Technology ValueRAM DDR4 ECC Reg CL17 DIMM 2Rx4 Micron A Server Premier Memory (KVR24R17D4/32MA),Kingston Technology,172500,$269.99,2,"B01FM3GM5G 5.0 out of 5 stars 1.6 ounces ( ) Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item can be shipped to select countries outside of the U.S. May 13, 2016 32 GB DIMM 2400 MHz Kingston Technology 32GB 2400MHZ DDR4 ECC DIMM 2RX4 MICRON A KVR24R17D4/32MA 1.4 ounces 5.2 x 1.2 x 0.1 inches 5.25 x 1.18 x 0.13 inches Green DDR4 SDRAM 1.2 volts"
B009YOJZ5E,Corsair Vengeance 16GB (2 x 8GB) DDR3 1600 MHz (PC3 12800) Desktop Memory 1.5v,Corsair,172500,$118.99,27,"B009YOJZ5E 3.9 out of 5 stars 2.9 ounces ( ) Item can be shipped within U.S. This item can be shipped to select countries outside of the U.S. October 31, 2012 8 GB DDR3 1600 1600 MHz Corsair CML16GX3M2A1600C9 1.6 ounces 6 x 3 x 0.6 inches 6 x 3 x 0.63 inches 1 DDR3 SDRAM 1.5 volts"
B015YPB3TW,Crucial 64GB Kit (16GBx4) DDR4 2133 MT/s (PC4-17000) DR x8 Unbuffered DIMM 288-Pin - CT4K16G4DFD8213,Crucial,172500,$422.77,4,"B015YPB3TW 2.8 out of 5 stars 4.8 ounces ( ) Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item can be shipped to select countries outside of the U.S. December 21, 2015 64 GB DDR 400 2133 MHz Crucial CT4K16G4DFD8213 CT4K16G4DFD8213 1.1 ounces 7 x 0.4 x 5 inches 7 x 0.44 x 5 inches Green DDR4 SDRAM 1.2 volts"
B005T01Q5E,Patriot Mac Series 8GB Apple SODIMM Kit (2X4GB) DDR3 1333 PC3 10600 204-Pin SO-DIMM PSA38G1333SK,Patriot,172500,$51.98,224,"B005T01Q5E 4.5 out of 5 stars 2.9 ounces ( ) Item can be shipped within U.S. This item can be shipped to select countries outside of the U.S. March 28, 2012 4 GB DDR3 1333 1333 MHz Patriot PSA38G1333SK 1.6 ounces 2.7 x 1.2 x 0.1 inches 2.7 x 1.2 x 0.12 inches DDR3 SDRAM 1.5 volts"
B009WIW9GE,Patriot 1.35V 8GB DDR3 1600MHz PC3-12800 CL11 SODIMM Memory PSD38G1600L2S,Patriot,172500,$50.98,50,"B009WIW9GE 4.8 out of 5 stars 0.8 ounces ( ) Item can be shipped within U.S. This item can be shipped to select countries outside of the U.S. October 31, 2012 8 GB DDR3 1600 1600 MHz Patriot PSD38G1600L2S Windows 7, Windows Vista, Windows XP, Windows 2000, Windows ME, Linux 2.4 +, Mac OS 9.X 0.6 ounces 2.6 x 0.1 x 1.2 inches 2.65 x 0.13 x 1.17 inches DDR3 SDRAM 1.35 volts"
B00D2LGRLK,Corsair Vengeance Pro Series Blue 16GB (2x8GB) DDR3 1600 MHZ (PC3 12800) Desktop Memory 1.5V,Corsair,172500,$119.99,22,"B00D2LGRLK 4.6 out of 5 stars 4.2 ounces ( ) Item can be shipped within U.S. This item can be shipped to select countries outside of the U.S. June 3, 2013 16 GB DDR3 1600 1600 MHz Corsair CMY16GX3M2A1600C9B 3 ounces 4.7 x 0.4 x 6.1 inches 4.72 x 0.39 x 6.1 inches Blue DDR3 SDRAM 1.5 volts"
B00453R808,Patriot PV316G160C0K 16GB(2x8GB) Viper III DDR3 1600MHz (PC3 12800) CL10 Desktop Memory With Black Mamba Heatsink,Patriot,172500,$89.99,49,"B00453R808 4.6 out of 5 stars 4.2 ounces ( ) Item can be shipped within U.S. This item can be shipped to select countries outside of the U.S. August 13, 2012 8 GB DDR3 1600 1600 MHz Patriot PV316G160C0K PV316G160C0K 2.7 ounces 5.2 x 1.6 x 0.3 inches 5.2 x 1.63 x 0.3 inches Black DDR3 SDRAM 1.5 volts"
B008LMO1DG,Kingston Technology ValueRAM 32GB Kit of 4 DDR3 1600MHz PC3 12800 ECC CL11 DIMM with TS Server Workstation Memory,Kingston Technology,172500,$310.00,21,"B008LMO1DG 4.4 out of 5 stars 3.2 ounces ( ) July 28, 2012 8 GB DDR3 1600 1600 MHz Kingston Technology 32GB 1600MHz DDR3 ECC CL11 DIMM KVR16E11K4/32 0.2 ounces 13 x 4.5 x 0.1 inches 13 x 4.5 x 0.1 inches DDR3 SDRAM 1.5 volts"
B00E5Z3CTC,Patriot 16GB(2x8GB) Viper III  DDR3 1600MHz (PC3 12800) CL9 Desktop Memory With Saphire Blue Heatsink- PV316G160C9KBL,Patriot,172500,$109.99,52,"B00E5Z3CTC 4.6 out of 5 stars 4 ounces ( ) Item can be shipped within U.S. This item can be shipped to select countries outside of the U.S. July 25, 2013 16 GB DDR3 1600 1600 MHz Patriot PATRIOT MEMORY LLC PV316G160C9KBL 5.6 ounces 0.5 x 4.8 x 7 inches 0.54 x 4.82 x 7 inches Blue DDR3 SDRAM 1.5 volts"
B016VADLPS,Samsung DDR4-2133 8GB/512Mx64 CL15 Laptop Memory M471A1G43DB0-CPB,Samsung,172500,$41.99,12,"B016VADLPS 5.0 out of 5 stars 0.3 ounces ( ) November 8, 2015 8 GB 2133 MHz Samsung M471A1G43DB0-CPB 0.3 ounces 4.2 x 2.3 x 0.3 inches 4.17 x 2.28 x 0.31 inches DDR4 SDRAM 1.2 volts"
B00D9QFSUE,Ballistix Sport XT 16GB Kit 8GBx2 DDR3 1866 MT/s PC3-14900 CL10 at 1.5V UDIMM 240-Pin Memory BLS2C8G3D18ADS3,Crucial,172500,$109.99,186,"B00D9QFSUE 4.7 out of 5 stars 4.2 ounces ( ) Item can be shipped within U.S. This item can be shipped to select countries outside of the U.S. May 9, 2013 16 GB DDR3 1600 1866 MHz Crucial BLS2K8G3D18ADS3 3.8 ounces 7 x 0.4 x 5 inches 7 x 0.44 x 5 inches 1 DDR3 SDRAM 1.5 volts"
B00U07R77M,Hynix HMT451U7BFR8A-PB 4GB DDR3 PC3-12800 1600MHz ECC CL11 Server Memory,Hynix,172500,$33.33,5,"6.5 x 1.9 x 0.4 inches 0.8 ounces 0.8 ounces ( ) Hynix B00U07R77M LYSB00U07R77M-ELECTRNCS 3.9 out of 5 stars February 25, 2015 None None"
B01C7YXHF6,A-Tech For Apple 4GB Kit 2x 2GB PC2-6400 800MHz iMac MacBook Mid 2009 Early 2008 MC240LL/A A1181 MB323LL/A A1224 MB324LL/A MB325LL/A A1225 MB398LL/A Memory RAM,A-Tech Components,172500,$21.99,27,"4.2 x 3.4 x 0.4 inches 1.3 ounces 3 ounces ( ) A-Tech Components B01C7YXHF6 AMZUS4-0000025 4.0 out of 5 stars February 26, 2016 None None"
B01LZQMXJT,"NZXT S340VR Elite Computer Case , Matte Black (CA-S340W-B3)",Nzxt,572238,$99.99,899,"B01LZQMXJT 4.6 out of 5 stars 21.4 pounds ( ) Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item can be shipped to select countries outside of the U.S. October 4, 2016 Nzxt CA-S340W-B3 15.6 pounds 18.7 x 17 x 8 inches 18.7 x 17 x 8 inches Matte Black/Black None"
B00K6S1B3Q,Phanteks Enthoo Pro Full Tower Chassis with Window Cases PH-ES614P_BK,Phanteks,572238,$99.99,532,"B00K6S1B3Q 4.7 out of 5 stars 29.1 pounds ( ) Item can be shipped within U.S. This item can be shipped to select countries outside of the U.S. May 19, 2014 2 2 Phanteks PH-ES614P_BK 29.1 pounds 22 x 10 x 21 inches 22 x 10 x 21 inches Black 1"
B01F0KWL6A,"Phanteks Enthoo Evolv ATX Computer Case - Tempered Glass Edition, Satin Black PH-ES515ETG_BK",Phanteks,572238,$189.99,61,"B01F0KWL6A 4.8 out of 5 stars 34.8 pounds ( ) Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item can be shipped to select countries outside of the U.S. May 10, 2016 Phanteks PH-ES515ETG_BK 29 pounds 19.5 x 9.2 x 20.1 inches 19.5 x 9.25 x 20.1 inches Satin Black None"
B01CLIZ698,Thermaltake VERSA H15 Micro ATX Mini Tower Gaming Computer Case,Thermaltake,572238,$34.55,43,"B01CLIZ698 4.2 out of 5 stars 4.4 pounds ( ) Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item is not eligible for international shipping. March 5, 2016 Thermaltake CA-1D4-00S1NN-00 4.4 pounds 15 x 7.8 x 16.2 inches 15 x 7.8 x 16.2 inches None"
B005LIDU5S,Rosewill Dual Fans MicroATX Mini Tower Computer Case FBM-01,Rosewill,572238,$19.35,857,"B005LIDU5S 4.1 out of 5 stars 7.8 pounds ( ) Item can be shipped within U.S. This item is not eligible for international shipping. September 6, 2011 2 Rosewill FBM-01 7.8 pounds 13.8 x 6.9 x 13.9 inches 13.78 x 6.89 x 13.86 inches Black 1 12"
B00D6GINF4,Corsair Carbide Series Air 540 High Airflow ATX Cube Case  - Black,Corsair,572238,$121.99,824,"B00D6GINF4 4.7 out of 5 stars 19.9 pounds ( ) June 4, 2013 2 Corsair CC-9011030-WW 16.3 pounds 16.3 x 13.1 x 18 inches 16.3 x 13.1 x 18 inches Black 1"
B00PDDMN6S,Thermaltake CORE V21 Black Extreme Micro ATX Cube Chassis  CA-1D5-00S1WN-00,Thermaltake,572238,$57.99,576,"B00PDDMN6S 4.6 out of 5 stars 20.9 pounds ( ) November 14, 2014 2 Thermaltake CA-1D5-00S1WN-00 17 pounds 16.7 x 12.6 x 13.2 inches 16.7 x 12.6 x 13.2 inches Black 4"
B015401I06,"NZXT H440 Mid TowerComputer  Case, Matt Black/Red /w Window (CA-H442W-M1)",Nzxt,572238,$104.99,330,"B015401I06 4.6 out of 5 stars 25.7 pounds ( ) Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item can be shipped to select countries outside of the U.S. October 1, 2015 2 Nzxt CA-H442W-M1 25 pounds 22.5 x 11.5 x 22 inches 22.5 x 11.5 x 22 inches Matte Black/Red"
B019U6BJZ4,DeepCool ATX Mid Tower TESSERACT SW-RD,DEEPCOOL,572238,$42.99,39,"B019U6BJZ4 4.1 out of 5 stars 13.4 pounds ( ) Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item can be shipped to select countries outside of the U.S. May 4, 2016 DEEPCOOL TESSERACT SW-RD 13.4 pounds 20 x 21 x 10.5 inches 20 x 21 x 10.5 inches None"
B00FUC6S5O,"NZXT Source 530 Full Tower Computer Case, Black (CA-SO530-M1)",Nzxt,572238,$105.57,168,"B00FUC6S5O 4.5 out of 5 stars 23.7 pounds ( ) Item can be shipped within U.S. This item is not eligible for international shipping. October 8, 2013 2 Nzxt CA-SO530-M1 20.3 pounds 20.1 x 9.2 x 20 inches 20.1 x 9.25 x 19.96 inches Black mesh 1"
B019FN63DK,Rosewill Gaming ATX Full Tower Computer Case with Window NIGHTHAWK 117,Rosewill,572238,$ 7 9 . 9 9,430,"B019FN63DK 4.4 out of 5 stars 32.5 pounds Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item is not eligible for international shipping. December 14, 2015 2 Rosewill NIGHTHAWK 117 27.4 pounds 22.2 x 9.1 x 23.2 inches 22.24 x 9.13 x 23.23 inches Black"
B01LE0ZKR2,"Corsair Crystal Series 570X RGB - Tempered Glass, Premium ATX Mid-Tower Case Cases CC-9011098-WW",Corsair,572238,$179.99,15,"B01LE0ZKR2 4.6 out of 5 stars 30.4 pounds ( ) Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item can be shipped to select countries outside of the U.S. November 21, 2016 Corsair CC-9011098-WW 22.2 pounds 18.9 x 20.1 x 921 inches 18.89 x 20.15 x 921 inches None"
B00RORBQSW,Corsair Carbide Series 100R Silent Edition Quiet Mid Tower Case,Corsair,572238,$56.99,140,"B00RORBQSW 4.3 out of 5 stars 17 pounds ( ) January 6, 2015 2 Corsair CC-9011077-WW 10.6 pounds 18.5 x 7.9 x 16.9 inches 18.5 x 7.9 x 16.9 inches Black"
B013DYXG4Q,Thermaltake Versa N21 Translucent Panel ATX Mid Tower Window Gaming Computer Case Cases CA-1D9-00M1WN-00,Thermaltake,572238,$44.99,424,"B013DYXG4Q 4.1 out of 5 stars 12.6 pounds ( ) Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item can be shipped to select countries outside of the U.S. July 31, 2015 1 1 Thermaltake CA-1D9-00M1WN-00 10.2 pounds 20.2 x 18.2 x 8.5 inches 20.2 x 18.2 x 8.5 inches Black"
B01CDVSBPO,"KuGi Raspberry Pi 3 Model B case PC Protective Case with 2x Heatsinks for Raspberry Pi 3 Model B, Pi 2 Model B & Pi Model B+ (Clear)",Vostrostone,572238,$6.95,247,4.5 x 3.5 x 1.1 inches 1.6 ounces 1.6 ounces ( ) B01CDVSBPO CASE-Raspberry-Pi 3-Model B-02A 4.6 out of 5 stars None None
B003ZM7YTA,Cooler Master HAF 912 - Mid Tower Computer Case with High Airflow Design (RC-912-KKN1-GP),Cooler Master,572238,$59.99,2805,"B003ZM7YTA 4.5 out of 5 stars 20.8 pounds ( ) Item can be shipped within U.S. This item can be shipped to select countries outside of the U.S. August 14, 2010 240 millimeters geforce Cooler Master RC-912-KKN1-GP 17.8 pounds 9.1 x 19.5 x 18.9 inches 9.06 x 19.53 x 18.9 inches HAF 912 2 1"
B01F0KWTXA,"Phanteks Enthoo Evolv ATX Computer Case - Tempered Glass Edition, Anthracite Grey PH-ES515ETG_AG",Phanteks,572238,$189.99,56,"B01F0KWTXA 4.7 out of 5 stars 35 pounds ( ) Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues. This item can be shipped to select countries outside of the U.S. May 10, 2016 Phanteks PH-ES515ETG_AG 29 pounds 19.5 x 9.2 x 20.1 inches 19.5 x 9.25 x 20.1 inches Anthracite Grey None"
